ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF026934	B3GALT4	WDR46	1	chr6	33280958	chr6	33286819	8ba3590d-5086-4cf2-a6dc-14205df00cdb
GF026935	RPS24	MT-CO2	1	chr10	78040295	chrM	7684	8ba7a38a-59dc-4b41-b80e-126b4e01130a
GF026936	RPS27L	MT-CO2	1	chr15	63156520	chrM	7783	8ba9e17f-1902-478d-96c2-be4eb74e8e38
GF026937	ENSG00000289850	MT-ATP8	1	chr6	144928655	chrM	8363	8baae367-b336-4df7-9aeb-8fb34558e27d
GF026938	GPN1	SNRPB	1	chr2	27650582	chr20	2470759	8bacfb20-b19e-4c71-8460-6b9ffca0da04
GF026939	TJP1	MCM7	1	chr15	29730866	chr7	100099404	8bae0409-d3ab-4b98-914e-794e8508e3c6
GF026940	OLA1	MTX2	1	chr2	174246714	chr2	176296858	8bae3ab8-505b-424d-908f-c29c894df1d3
GF026941	LDHA	PHF19	1	chr11	18396845	chr9	120869601	8bafbe4f-7788-420a-9052-0740d8a7b65d
GF026942	NEK7	UBB	1	chr1	198320187	chr17	16381901	8bb2e186-9192-43ae-a210-58cf97424ba8
GF026943	YDJC	MT-RNR2	1	chr22	21628407	chrM	2015	8bb739d3-3e8c-4224-8cb1-91e473725606
GF026944	SFPQ	HBG2	1	chr1	35183234	chr11	5305082	8bb74d07-7475-494f-a52e-0df770f7ec1a
GF026945	SEL1L3	RPS23	1	chr4	25747967	chr5	82278353	8bb911fc-252d-4ab1-b61d-b0e82dc8cb57
GF026946	YWHAE	ABHD10	1	chr17	1344687	chr3	111987026	8bb93351-a4cf-4473-ace1-4a5c31c98a11
GF026947	EID2	CSE1L	1	chr19	39539074	chr20	49046311	8bbade50-c653-4644-9a35-4a5dc15282b1
GF026948	GID8	MT-ND6	1	chr20	62945460	chrM	14551	8bbe0138-6e6e-457e-af53-44dd8561e64b
GF026949	ENSG00000227615	SLC25A12	1	chr11	74746105	chr2	171922467	8bc15789-50a1-4f1c-9fde-c9001831a660
GF026950	SLF1	ADAT2	1	chr5	94714721	chr6	143427632	8bc59935-dcf7-4dc5-aeb9-831016e935e0
GF026951	ZMIZ1	MT-ND2	1	chr10	79315980	chrM	4612	8bc89d45-c1d1-48d0-8e44-5af368ed3f82
GF026952	RPL10P16	IL6ST	1	chr19	12643959	chr5	55944633	8bcbcb5d-db3e-4d68-bd01-8c3e45513aa5
GF026953	PCNX4	RPL19	1	chr14	60144797	chr17	39200313	8bd1b3fa-8bc8-4ed4-b7c6-c5eafc638e8d
GF026954	NANOS1	PPP2R1B	1	chr10	119034648	chr11	111739053	8bd51eb9-ca8f-485a-8a75-35d112fc53c7
GF026955	PARK7	PON2	1	chr1	7961657	chr7	95405049	8bd55479-c960-4747-ab21-4aa3affe3a37
GF026956	DDX42	PTMA	1	chr17	63819241	chr2	231713048	8bd8d064-c772-46d9-a996-674dfe8d93f4
GF026957	ZDHHC20	ENSG00000289809	1	chr13	21459155	chr3	12840177	8bda6dcc-f19a-459a-bbe1-d4ab21e62c29
GF026958	CHID1	ENTR1	1	chr11	907230	chr9	136409477	8bda7646-17a6-40d5-9fbd-52fcf71a9ffd
GF026959	DNAJC11	SLC1A3	2	chr1	6634338	chr5	36688329	8bdf52da-ebc5-44a1-9259-b88d6ff8be38
GF026961	CDC123	MT-ND1	2	chr10	12196187	chrM	4050	9d370da6-ebe6-4683-b427-5bd5f220814f,8bdfce13-186c-4787-851a-8a84e2dff727
GF026962	GAPDH	PSMB1	1	chr12	6537794	chr6	170553263	8bdfdd0f-0680-47a6-a931-6c2cb45bfdae
GF026963	TPM3	RPL14	1	chr1	154183177	chr3	40457338	8be3489f-9464-4bb0-abb3-4988e257b763
GF026964	RPS16	SEC22C	1	chr19	39435945	chr3	42547968	8be6661e-a86d-470e-88c5-b7895ca14afa
GF026965	ZNF114	SMC5	1	chr19	48287488	chr9	70354172	8be84203-bc75-4470-b76e-62f2b36382bb
GF026966	STK24	MT-CYB	1	chr13	98519371	chrM	14788	8be9f658-a1e4-4e90-bb16-332afb5c56cd
GF026967	H3-3B	ENSG00000236449	1	chr17	75779733	chr2	174719854	8bea56ae-c405-425c-a81c-db3a8d501ebf
GF026968	DDX21	RPL10P9	1	chr10	68982754	chr5	168616506	8bf2225a-acb3-40e2-b864-cc293569cd3c
GF026969	MRPL50	MT-RNR2	1	chr9	101390785	chrM	2220	8bf225b1-d662-4e84-9d19-110f0102e540
GF026970	DNAJC8	EIF3D	1	chr1	28214991	chr22	36529165	8bf61a9b-60c9-44fc-a601-1dd994158664
GF026971	RPS20	FAM120A	1	chr8	56073053	chr9	93566103	8bfa251a-fec9-45b5-b662-b75943c29e4c
GF026972	PRPF19	ATP5F1B	1	chr11	60890786	chr12	56644859	8bfa41b6-05e7-461f-a7dd-fcb4f39836fc
GF026973	SLC35F2	NDUFB10	1	chr11	107792181	chr16	1961974	8bfa9f38-1cde-4273-a2b1-84eab74755a8
GF026974	CDC123	PLK1	1	chr10	12210290	chr16	23690263	8bff1ce7-cab4-4633-bcb7-7224df6ab4b8
GF026975	TPI1	MT-ND3	1	chr12	6867539	chrM	10240	8bffc58d-e69c-4671-8f69-7834716f1a79
GF026976	PKD2L2	FAM13B	1	chr5	137938634	chr5	137987613	b5c5b4ab-1a5b-4aa7-9021-5499296a42a3
GF026977	PKD2L2	FAM13B	1	chr5	137929382	chr5	138019800	8c004d10-2b8b-40cb-acfb-8075336d9fe2
GF026978	RPL37A	RPS14	1	chr2	216499334	chr5	150449733	8c01fc06-2812-4d5c-8a10-1f3e1d352af5
GF026979	TRAP1	RPL13	1	chr16	3717530	chr16	89561646	8c05bb61-7199-41b0-91a5-2da4ba5d3e57
GF026980	SLC25A4	HSPA9	1	chr4	185144992	chr5	138575408	8c05e273-c29a-487a-ad99-79c6f2bfee60
GF026981	KRT18	ENSG00000278996	1	chr12	52949147	chr21	8218054	8c0693a8-b324-489d-9501-f9b88523a04f
GF026982	COX7A2L	UPP1	1	chr2	42361146	chr7	48103373	8c06a4b0-3a2a-4b22-a330-6cc55d347ad9
GF026983	HMGN2	NCL	1	chr1	26474569	chr2	231455482	8c06b185-4b29-47e8-b9b4-6c60adaae8d6
GF026984	S100A14	RPL9	1	chr1	153614262	chr4	39458913	8c06b7a8-e801-40c1-8df5-470fdc8aab11
GF026985	RPL5	BRK1	1	chr1	92836226	chr3	10126815	8c076898-c879-4eee-b932-6bd01963a3b3
GF026986	DUXAP10	DUXAP8	2	chr14	19299568	chr22	15823049	ea79e805-8d6b-49f6-a433-954168c5327d
GF026987	LINC00326	ATAD2	1	chr6	133106577	chr8	123362909	8c0c4768-ef5b-4d4d-831c-b68e041bfe6e
GF026988	ENO1	ENSG00000267740	1	chr1	8861197	chr19	5903760	8c0c73aa-41ae-41b0-b8d4-5c0c162138ac
GF026989	CD46	ENSG00000261335	1	chr1	207767079	chr17	76673481	8c0fa13a-0fd3-4609-97d8-992fea17cb7d
GF026990	LUZP1	CNOT4	1	chr1	23093423	chr7	135364068	8c115637-8081-4cda-b5cb-0d5498af6927
GF026991	ARPP19	RPS2	1	chr15	52551192	chr16	1962079	8c117429-5001-4b96-a768-b5ba9326f2e4
GF026992	NTPCR	UBE2G2	1	chr1	232981948	chr21	44769693	8c11acb2-e360-448c-b469-96dfca397f2d
GF026993	MRPL17	RSKR	2	chr11	6681933	chr17	28546942	8c120039-8c94-4ad0-8731-cd76f647ec60
GF026994	CINP	PTMA	1	chr14	102359588	chr2	231713539	8c1232a5-4be0-4731-8f46-c7f6b376fc53
GF026995	LAMP1	HSPD1	1	chr13	113322477	chr2	197489204	8c136ea8-277e-42bb-ad99-0e95d043959c
GF026996	KIF1B	TBCCD1	1	chr1	10377927	chr3	186546851	8c14b7c3-e315-4ad3-8a7f-aef655f8ad1b
GF026997	ENSG00000230021	TIMM23B-AGAP6	1	chr1	631348	chr10	50010174	8c14bf21-55e5-4ac6-b956-ed3501ae846e
GF026998	RNF141	PES1	1	chr11	10541174	chr22	30580676	8c14ea85-d2bc-45ed-aafb-7f1a2d4e2943
GF026999	MT-RNR1	MT-ATP6	1	chrM	882	chrM	8984	8c16eb82-4688-4102-a351-58482c5cad2f
GF027000	AMN	ITGAE	1	chr14	102932789	chr17	3723823	8c18a132-445b-41d5-a378-5d6e3e6b591e
GF027001	EIF2AK1	RPL10	1	chr7	6023835	chrX	154400874	8c1960b2-76ed-4c8e-96e9-ac1f3fc6a88a
GF027002	NIFK-AS1	PTPN12	1	chr2	121727795	chr7	77639668	8c19e1ba-54b0-4f2a-bfce-e592b7b3321c
GF027003	TBXAS1	MT-ATP6	1	chr7	139777137	chrM	8798	8c1d07eb-f0ae-4dc3-9f6c-43cf07900257
GF027004	KPNA3	SFXN5	1	chr13	49792584	chr2	73053503	8c1d6690-7ac4-4ae7-882d-04296a343c0e
GF027005	TSPAN3	TCP1	1	chr15	77046030	chr6	159778953	8c1edcfc-20bd-4832-84a1-144bd2585080
GF027006	DBNDD1	RPL35	1	chr16	90004876	chr9	124857884	8c2049d4-344b-42b2-a2e3-bfb7ee6f7cfb
GF027007	INTS4	NMT1	1	chr11	77922439	chr17	45023543	8c213103-af5e-42cf-8378-9ba915650fb1
GF027008	TCEA2	SESN1	2	chr20	64063622	chr6	108986446	8c214ff4-f4e6-4048-b5b7-1969f3749223
GF027009	CALM1	CYC1	1	chr14	90397036	chr8	144097526	8c240b22-ba54-4c04-9b9d-a812bce0796b
GF027010	SYNE4	NPM1	1	chr19	36003484	chr5	171392731	8c25f530-b01f-4186-90c0-d71c56b6263e
GF027011	ATP1B3	MT-ND2	1	chr3	141876670	chrM	4744	8c27933f-4b70-426b-bcb5-16557c715fd9
GF027012	TRAPPC2L	TIMP2	2	chr16	88861109	chr17	78852976	8c287111-8df5-4b20-b390-6722a780cd19
GF027014	CAPRIN1	LINC01470	1	chr11	34052337	chr5	153036931	8c296b2e-62e3-4be2-a55e-2b0bfb165e49
GF027015	PSMD1	PIM1	1	chr2	231056874	chr6	37175419	8c2a785e-5e2b-4b4a-9ae1-51fdc83571a5
GF027016	ALG3	MT-CYB	1	chr3	184245813	chrM	15539	8c2d3944-3341-4279-ab78-319ad950c2b6
GF027017	RPS8	ENSG00000225339	1	chr1	44776052	chr6	34263689	8c2d680c-3c7b-4655-93f4-69dbe5ee90d2
GF027018	EBPL	COPB2-DT	1	chr13	49663057	chr3	139517653	8c30e5c7-0ee9-4a82-9b83-4ed7c31b957c
GF027019	ENSG00000269967	VDAC2	1	chr1	31919661	chr10	75210870	8c32af4e-3fb7-4380-9558-d4d822fbfcf8
GF027020	ENSG00000285854	MT-ND4	1	chr12	21635546	chrM	11958	cd851767-1b29-49d0-931d-5209e2951fbb
GF027021	ENSG00000285854	MT-ND4	1	chr12	21638470	chrM	11129	c0cdbe2e-de9e-4757-b29a-3a3cd17a22d2
GF027022	ENSG00000285854	MT-ND4	1	chr12	21646916	chrM	11586	8c32e4b1-d505-4dba-be6d-79ce7389ebcb
GF027023	RPL13AP5	AKAP12	1	chr10	96750821	chr6	151349053	8c331fd7-d9d4-4b08-ac2f-aab0c8dd9fec
GF027024	RPL27A	EEF1A1	1	chr11	8683228	chr6	73517516	8d2cb2e3-ccc9-490b-9fe1-3acbb9139672
GF027025	RPL27A	EEF1A1	1	chr11	8685681	chr6	73521028	8c35c344-4d2d-4235-b476-24a1d04f9998
GF027026	DMTN	MT-RNR2	1	chr8	22074033	chrM	1754	8c383295-6c37-400b-b501-cf2288631347
GF027027	HNRNPC	MORF4L2	1	chr14	21263780	chrX	103676674	8c385a0f-cde9-4ee9-b699-175cc0577d25
GF027028	FDPS	MDN1	2	chr1	155315149	chr6	89797949	8c387811-284d-459e-b06f-ee29fdea1e24
GF027030	ENSG00000289690	MT-ATP6	1	chr7	100429400	chrM	8662	8c39a214-0e02-4eb0-bfcd-cc7c98b2a656
GF027031	ANXA11	POLR2I	1	chr10	80155598	chr19	36113717	8c3bb864-ce9b-4949-b695-79c0d899028b
GF027032	SPCS2	MT-ND5	1	chr11	74977097	chrM	13052	8c3e69e3-3c51-428b-967e-9af24d7e4f5f
GF027033	MRPL12	RPL12	1	chr17	81703432	chr9	127447678	8c3fb35c-9d53-4d17-b50f-2d0e6498dbd8
GF027034	AP5B1	MT-ND1	2	chr11	65776175	chrM	3304	e4d9ad6b-0a7f-49ab-aeb9-2db5ecb32d8b,8c40a123-6821-48da-880a-60d0e1e9a40f
GF027035	MRPS27	MT-ND1	2	chr5	72277736	chrM	3304	e4d9ad6b-0a7f-49ab-aeb9-2db5ecb32d8b,8c40a123-6821-48da-880a-60d0e1e9a40f
GF027036	RNPS1	ENSG00000275895	1	chr16	2254008	chr21	6484832	8c41a73e-cf1c-4fb9-8548-09a0d0f5eebc
GF027037	PA2G4	ATP5MC3	1	chr12	56104714	chr2	175181685	8c44fb93-587f-4c09-98f7-dddc3ac2f777
GF027038	YARS1	IQCG	1	chr1	32775371	chr3	197954002	8c472d60-9d1a-4e6d-891a-d0e5cbaaa293
GF027039	IWS1	MT-ND3	2	chr2	127480813	chrM	10415	8c474c4f-d60a-4018-8f39-135b468b5e19
GF027041	U2AF1	MT-ND1	1	chr21	43093168	chrM	3624	8c4767fe-2da1-419c-a6f5-a698a77f86e2
GF027042	RITA1	GARS1	1	chr12	113186735	chr7	30633800	8c49be52-ae51-4d6d-ae56-dd6c6a0574ef
GF027043	MED29	CYP4V2	1	chr19	39399558	chr4	186211259	8c4a3a5e-f434-4117-b194-56a5fc70d2a7
GF027044	FES	MED29	1	chr15	90894281	chr19	39399558	8c4a3a5e-f434-4117-b194-56a5fc70d2a7
GF027045	FES	CYP4V2	1	chr15	90894281	chr4	186211093	8c4a3a5e-f434-4117-b194-56a5fc70d2a7
GF027046	RECQL	MT-ND2	1	chr12	21474905	chrM	5319	8c4a40d1-f5fa-4c5b-9b40-c66d137f069a
GF027047	F2R	HOOK3	1	chr5	76735212	chr8	43026992	8c4e38d2-4ab6-45da-8df4-7a0b0d43be50
GF027048	WDR75	MT-RNR2	2	chr2	189475552	chrM	2576	8c51cbf9-efd4-487a-9a97-93cd7d9207da
GF027049	FTH1	CFL1	1	chr11	61967458	chr11	65858165	8c55dcd5-d3cf-4121-9b8d-9b76187137eb
GF027050	SIL1	EEF1A1	2	chr5	139284895	chr6	73517514	8c59d67d-a695-4053-b913-4f5419ae95a6
GF027052	CD55	MT-RNR2	1	chr1	207360242	chrM	1707	8c59dd27-fb9e-4bf6-8254-c6a57469b23f
GF027053	CD151	PPP1R14C	1	chr11	832970	chr6	150168536	8c5b0b1b-7250-4c17-82fd-4164005e5ee3
GF027054	ATXN3	ENSG00000253107	1	chr14	92106603	chr8	110556393	8c5ca4fb-9d16-4d12-a9ff-11eea91efcf1
GF027055	ACTG1	UXS1	1	chr17	81512801	chr2	106093316	8c5d239c-65fa-4a89-85bf-93bdb80e542e
GF027056	TARBP1	NAP1L1	1	chr1	234393723	chr12	76067473	8c5ff011-ca90-43fd-9b9f-2ca33c857277
GF027057	CYB561D2	MALSU1	1	chr3	50354060	chr7	23309549	8c639b7d-6581-4daf-8ac4-0e3fd0be8045
GF027058	HSP90B1	SREBF1	1	chr12	103930530	chr17	17819108	8c645529-b944-41da-a898-bebaebe16ca0
GF027059	KIF21A	MT-RNR1	1	chr12	39357349	chrM	762	8c679091-db31-489f-af9e-f10390b141da
GF027060	GPATCH11	RAE1	1	chr2	37098809	chr20	57374732	8c685f39-443b-435b-9f32-31f346eb9df7
GF027061	ENSG00000273269	PSMF1	1	chr2	47176509	chr20	1165328	8c68c0a9-c8e2-40f5-9ab8-9b452fa34c9d
GF027062	CBX5	C9orf78	1	chr12	54237135	chr9	129831045	8c697185-cd25-4a73-ae45-cf8c36c25fe1
GF027063	EIF3A	MT-CO2	1	chr10	119042480	chrM	7872	8c6c230b-74b7-498f-a0f5-722607ffa1b6
GF027064	GRPEL1	MT-RNR2	1	chr4	7068023	chrM	2219	8c6da3c7-1dd9-4257-9c4f-65ab3ab7077c
GF027065	RPS3	HSP90AA1	1	chr11	75405687	chr14	102087023	8c6fdee1-6e22-463e-bbc2-0fa01a33337d
GF027066	MRPL42	UBE2G1	1	chr12	93469189	chr17	4271960	8c70050d-1998-4783-a0ac-2cfbd98e7ffc
GF027067	ENSG00000235979	MTG2	1	chr17	19446083	chr20	62201857	8c738eec-b570-40ed-8505-764f1997e24e
GF027068	RPL6	RACK1	1	chr12	112408533	chr5	181239524	8c73cb75-29da-4864-aa70-f7b2be9522ba
GF027069	RPL6P27	RACK1	1	chr18	6462278	chr5	181241638	8c73cb75-29da-4864-aa70-f7b2be9522ba
GF027070	ENSG00000249209	DEK	1	chr21	33903458	chr6	18249650	8c742929-e3e3-4b09-9ceb-a4efdd0fcd7e
GF027071	SERBP1	UBE2Q2P2	1	chr1	67426268	chr15	82372908	8c746e0b-3cc5-45d3-a1a2-aa0f389c6946
GF027072	RPS8	PSMC2	1	chr1	44776732	chr7	103366104	8c773276-a4ea-411e-9f01-64c0d080ed23
GF027073	ENSG00000276418	ANP32B	2	chr8	80036909	chr9	98015810	8c776bc9-6306-4800-b213-3422ee06cee8
GF027074	MT-RNR1	CD99	1	chrM	648	chrY	2741128	8c789b96-c58d-4eae-83a5-31a7f43e6151
GF027075	MPP7	SNORD3C	1	chr10	28131688	chr17	19190153	8c7b0bc7-9322-4b63-ba32-923489ad50b8
GF027076	DTWD2	PPIA	1	chr5	118974543	chr7	44796681	8c7efdf4-c066-49cc-81df-082ab9eb08a9
GF027077	FARP1	EXTL3	1	chr13	98453121	chr8	28752301	8c7f7676-f43d-49e5-a448-61530bc34105
GF027078	HECTD3	TIMM10	1	chr1	45002812	chr11	57528920	8c7fbba5-cd3e-4595-9822-db11b75555e0
GF027079	PPIAP22	RPL15P3	1	chr21	18857765	chr6	12514071	8c80d0da-8bf5-4a9d-94a8-b1fca4316e71
GF027080	SLIRP	MT-ND2	1	chr14	77715801	chrM	4482	a3e8bf0e-8874-4e7b-93ee-14a39453c34a
GF027081	SLIRP	MT-ND2	1	chr14	77718166	chrM	5314	8c81491f-16b1-4cbd-9ab1-bd60d2bbf01d
GF027082	ENSG00000224738	ZNF273	1	chr17	59110697	chr7	64894848	8c85fa41-d609-4b70-995d-833e39b4c2ef
GF027083	TMEM87A	MT-ND3	1	chr15	42233239	chrM	10276	8c86fbd5-152a-4d3b-8da9-7487ffe1b3f8
GF027084	GAPDH	TTC26	1	chr12	6536584	chr7	139189391	8c880e00-7a64-434e-928a-f0c0e8f777b5
GF027085	CHEK1	RPL10	2	chr11	125676253	chrX	154400897	8c88e7b8-d2f4-47d8-b675-38938cb7fa17
GF027087	PMS2	RAD23B	1	chr7	5970890	chr9	107330446	8c8a9e32-5f59-4b40-9a31-58d52f6250f2
GF027088	SYT1	RPS17	1	chr12	79451999	chr15	82536752	8c8bbfdd-4a74-4842-88f2-4f260ef38183
GF027089	YBX1	FUT8	1	chr1	42682441	chr14	65413089	8c8dcbd1-4c4e-4513-9278-6791cf9be716
GF027090	ENSG00000268361	CEBPZOS	1	chr19	43591608	chr2	37202357	8c8e2d80-95d9-4a0a-8dc3-e0147f41b464
GF027091	TTLL5	RPS10-NUDT3	1	chr14	75954822	chr6	34417470	8c8fb37b-c621-429b-8198-6e778dcd534a
GF027092	LINC01123	LINC01106	1	chr2	109989540	chr2	110381864	9dcb524b-de85-4619-aac9-b81704e7e3bd
GF027093	LINC01123	LINC01106	1	chr2	109995564	chr2	110375762	8c91d324-a72f-422a-96be-935dacdcd172
GF027094	PSMD1	MT-ATP6	1	chr2	231083568	chrM	8787	8c94c092-134a-4683-8d1d-e33297f091ef
GF027095	RPL30	MT-ATP6	1	chr8	98045396	chrM	8556	8c94e0fc-165a-43c5-8662-f6ea18395b76
GF027096	PPHLN1	MRPL45	1	chr12	42313925	chr17	38322645	8c97fbd3-197c-423f-a554-25e1a0a28663
GF027097	LRRC47	MT-RNR2	2	chr1	3781008	chrM	1670	8c9fa848-73b0-451b-937e-5bfe3483b060
GF027098	NDUFA9	ENSG00000272921	2	chr12	4649122	chr12	4654427	e79f2dfc-bee9-4043-beae-450e0805f133
GF027100	NDUFA9	ENSG00000272921	1	chr12	4649110	chr12	4649141	8ca09c4a-c154-41af-9a1a-3a76323821cb
GF027101	GYG1	MT-RNR2	1	chr3	149030603	chrM	1695	8ca73d41-32fc-459f-b558-c6b3c519782d
GF027102	ENSG00000262302	NIPBL	2	chr17	7260187	chr5	36876845	8ca74a4e-6d38-4633-a75d-0ea363218969
GF027103	MFSD2B	MT-ND4	1	chr2	24018630	chrM	11532	8ca7ef27-43ac-440b-a875-5e5ecb6bfb91
GF027104	RBFOX2	MT-CO2	1	chr22	35838681	chrM	8269	8cabecc6-f8d5-4d40-bd7b-9d5c7e8d2e6a
GF027105	SRRM5	MT-ATP8	1	chr19	43607577	chrM	8392	8cadee11-b066-4b18-8fb0-948bace82b54
GF027106	DSTYK	ZFAND2A-DT	1	chr1	205202518	chr7	1164683	8cb0572d-4d68-4c1c-8339-bcfc175b39d4
GF027107	NME1-NME2	CKS2	1	chr17	51153566	chr9	89311199	8cb07128-917a-4b7e-b60f-c20c7778cfa5
GF027108	SART3	VPS29	1	chr12	108558795	chr12	110497538	8cb0b57b-5618-4402-80c7-4ab1e0090571
GF027109	ASCC3	MT-ND3	1	chr6	100508730	chrM	10084	8cb18fbc-a102-4c30-90f9-c91d04ce1b8c
GF027110	NUDT5	PDCD11	1	chr10	12195818	chr10	103434240	8cb2d70b-324f-4cee-ade9-82a89d93eb31
GF027111	PHGDH	RPL3	2	chr1	119744211	chr22	39312884	8cb5483e-fd84-4e38-a723-e106066643d6
GF027113	RPA3	MT-CO2	1	chr7	7640464	chrM	8125	8cb675b3-5e17-4d96-9069-f808ef1b3e1a
GF027114	RBM34	PAIP1	1	chr1	235131648	chr5	43527101	8cb797fb-51c8-45bd-9d2b-e37d4ba3ef8c
GF027115	SLC25A3	ZMAT2	1	chr12	98601706	chr5	140705848	8cb973a9-ee5f-4a4f-b097-bda1ada7b4b5
GF027116	UBE2Q2P2	DNAJA1	2	chr15	82372210	chr9	33038919	8cb9c20c-3566-473b-b78c-f0204b5c2010
GF027118	TBC1D4	LRPPRC	2	chr13	75284714	chr2	43933911	8cb9e7d4-beb5-4f45-a81f-f9de586c0bcb
GF027119	RPS18	POLR2K	1	chr6	33275798	chr8	100153442	8cbc1f09-455c-49a7-bde5-dfb35e2a5512
GF027120	FTL	SNRPG	1	chr19	48965322	chr2	70293714	8cbc606d-617b-4c51-900d-1e4a0d1a0510
GF027121	VDAC2	MRPL19	1	chr10	75210872	chr2	75655443	8cbc7a80-56e9-4aed-96a6-b3d286160c79
GF027122	TBC1D15	UQCC2	2	chr12	71880556	chr6	33711695	8cbf0027-457f-4e6a-b9fe-a8ebd9add3fc
GF027124	SYNE4	DGUOK	1	chr19	36006519	chr2	73950605	8cc07826-1af2-4f02-aed9-13e88f4b3bf1
GF027125	ENSG00000269967	DDB1	1	chr1	31918998	chr11	61299878	8cc261d5-6b3d-4b47-8b2f-2cb48c166c6e
GF027126	EBNA1BP2	PGK1	1	chr1	43172268	chrX	78114087	8cc41bd6-e74b-4ff3-b06c-2522d66bedb0
GF027127	RPS3	HSP90AB1	1	chr11	75399520	chr6	44247118	8cc484f1-c6ee-48cf-af4e-be30b9aba43c
GF027128	EIF2B1	RPL23	1	chr12	123621029	chr17	38850080	8cc519c7-033b-42ca-b9f7-ed15946edbe7
GF027129	ENSG00000232346	RPL8	1	chr22	32039839	chr8	144791453	8cc7e6bf-acff-4c16-b6c2-2b64bc1dcc79
GF027130	ZNF286A-TBC1D26	ZNF286B	3	chr17	15704829	chr17	18677747	bcb35880-c322-4b69-b5da-8b687bef0699
GF027131	SLC7A6	NPM1	1	chr16	68275088	chr5	171400152	8cc8a47e-e808-40c3-a1b8-fb4d08429e5b
GF027132	CKB	IL6ST	2	chr14	103522018	chr5	55944616	8ccd4c91-426c-4819-8f0e-83954176ae6a
GF027133	ENSG00000236449	COPS6	3	chr2	174719803	chr7	100088968	f4ad2cae-98ba-42dc-9ec0-00d246f329dc,8ccd5b54-5473-41f2-aa5b-ca0695e44005,d56c599a-2080-4592-8959-f8e745c10fa5
GF027134	RO60	CCDC192	2	chr1	193090051	chr5	127936136	8cd088d0-ead6-4589-ad6c-f1ae523f766b
GF027135	SLK	LINC01579	1	chr10	104020509	chr15	94050635	8cd20fc6-46d8-49bb-8f2d-75b0f315b7de
GF027136	ENSG00000258344	UBL5	1	chr12	54283903	chr19	9828295	8cd6f8ea-37a3-4ee5-9954-2f45eac75ebc
GF027137	PLRG1	LINC00847	1	chr4	154550393	chr5	180831736	8cd70f65-9635-4a9e-a1b3-0b1f32133024
GF027138	MYL12B	NRBP1	1	chr18	3262166	chr2	27442249	8cd83602-2c83-4f19-be83-fe7f6754dfe8
GF027139	PA2G4	RPS12	1	chr12	56104690	chr6	132814566	8cda4383-fc39-40f4-a930-36f2c86e9e97
GF027140	AFDN	MT-RNR1	1	chr6	167971909	chrM	1593	8cdade1a-9810-4850-8480-e8090edd1633
GF027141	MTRFR	GULP1	1	chr12	123257805	chr2	188584366	8cdd6ef1-86b4-4397-8e71-5a8e83e1716b
GF027142	RPLP0	NDUFA13	1	chr12	120200832	chr19	19528196	8cde5536-69f2-47d3-9082-51cc6b68399b
GF027143	FAM216A	VOPP1	1	chr12	110490384	chr7	55470612	8cdea2d7-b6f3-4c5d-8fbb-71c5f08a2308
GF027144	HMGB1	POU2F2	1	chr13	30465821	chr19	42189020	8ce0f1cc-880c-49e0-b30e-4b50862a7fe7
GF027145	MICOS10	PSMB2	1	chr1	19597056	chr1	35603273	8ce152be-09b5-4d7f-a3c0-0b2eb96f0c58
GF027146	MRPL20-AS1	EEF1A1P5	1	chr1	1401908	chr9	133020120	8ce20b1f-6de6-4222-8a77-f3e0be631347
GF027147	NUDT5	COTL1	1	chr10	12195860	chr16	84565595	8ce3a26a-ac0e-4e57-9874-f743a2a91469
GF027148	PAWR	POLR1A	1	chr12	79591817	chr2	86100130	8ce3dddf-cec2-4fff-a98f-ad378795f91f
GF027149	UBB	TRIOBP	1	chr17	16381109	chr22	37744593	8ce3f4ce-a326-4dde-964f-29fca339eb03
GF027150	PPIF	ABHD11	1	chr10	79347530	chr7	73738836	8ce77080-a75d-4c73-9f2c-fa21c59a45c2
GF027151	RPLP2	WWP1	1	chr11	809969	chr8	86468227	8ce92fe6-44d2-444d-8a21-6e3e703058c3
GF027152	ENSG00000280441	SH3KBP1	1	chr21	8393435	chrX	19546029	8cea1cad-3b1f-49a8-8b78-d185ced145a2
GF027153	ZNF534	CYTOR	1	chr19	52442054	chr2	87588620	8ceafe3c-464d-44dc-b4cc-42b07f421f8e
GF027154	ILK	FAM50A	1	chr11	6610870	chrX	154444167	8ceb8f1a-decd-4476-8c2e-3d1c47570bdd
GF027155	ADGRL1-AS1	MT-ND2	1	chr19	14155061	chrM	4476	8ceba18e-bcb8-43c3-9214-d8f31bd43b7c
GF027156	PACS2	ADGRL1-AS1	1	chr14	105396783	chr19	14154919	8ceba18e-bcb8-43c3-9214-d8f31bd43b7c
GF027157	PACS2	MT-ND2	1	chr14	105396783	chrM	4476	8ceba18e-bcb8-43c3-9214-d8f31bd43b7c
GF027158	PSMB4	TOMM22	1	chr1	151401932	chr22	38681991	8cec1461-df7e-4be5-9f52-8a0204d08ab1
GF027159	PFN1	RPL10	1	chr17	4946756	chrX	154399489	8cece4fa-7c80-44e1-9456-0af35badd8e3
GF027160	RPL38	KIF20A	1	chr17	74209876	chr5	138188709	8cee0905-02db-483b-8bd2-17430440c8d3
