##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-08-16T00:11:48.379522685Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/Hct116_ONT_dcDNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr1	23845075	23845076	chr11	82689528	82689529	BP81	MEDIUM	-	+	RC=1;MD=0;GN=FUCA1,RPS28P7;GI=ENSG00000179163.12,ENSG00000227097.5;GC=1,1;CL=FUSION:1;MQ=36.9793,45;MI=0.942855,0.928218;SA=0,1;BP=1;EX=1,0;IN=0,0;AC=chr1:23845075-/chr11:82689528+	RN=f231aaf9-75e3-47b7-b96d-c7b3b7429a65-ccs;ON=.;CB=.
chr1	23980187	23980188	chr14	57629982	57629983	BP87	MEDIUM	-	+	RC=19;MD=21.8;GN=SRSF10,ENSG00000258856;GI=ENSG00000188529.15,ENSG00000258856.2;GC=19,19;CL=PotentialTransSplicing:19;MQ=24.1704,5.87868;MI=0.945053,0.911067;SA=19,19;BP=19;EX=19,19;IN=0,0;AC=chr1:23980187-/chr14:57629982+,chr14:57630173+/chr1:23971921-,chr14:57630359+/chr1:23967724-	RN=e3f91cb9-d01d-4b75-b11c-4b85a98d1de9-ccs,31f1304e-c0c3-48d0-9eb1-4221bdbab15e-ccs,c587bbfb-481e-428e-abf6-39030f706457-ccs,eec543a2-fdd0-43ad-90d8-c3852a97e26b-ccs,b97c2efd-ef2b-4364-b638-1c0f781904ec-ccs,3229db3b-5b71-4477-8755-4fecf7562193-ccs,d01a4265-57d4-4768-bf0e-796b85157f50-ccs,b6d5aa69-cf0a-4476-97b0-a4a6c183d8c2-ccs,79678fbc-5681-467a-820e-052744a9c860-ccs,09ad2838-124f-48ef-9bea-33a983a1db7a-ccs,68bbde48-0e20-4305-ab6b-2ebcb7176ba1-ccs,87e8744a-699d-415a-9960-3d7878c9e928-ccs,4df16e84-cad6-4ce0-bd5d-e0d863a72e27-ccs,c376a743-5967-4f49-9162-6692b8fef870-ccs,5671d797-b0e7-4adc-9c0d-e9e642aed806-ccs,9f1bc305-9fc8-418a-838f-a7b36f228731-ccs,71aeef81-7ac5-418f-9427-1cb79c4540d7-ccs,fd833cde-efd4-4e01-9944-a3567a8a8551-ccs,807e1a43-0354-4d27-bfe1-3abc95b9029d-ccs;ON=.;CB=.
chr1	23980187	23980188	chr20	7832239	7832240	BP100	MEDIUM	-	-	RC=12;MD=21;GN=SRSF10,ENSG00000215586;GI=ENSG00000188529.15,ENSG00000215586.2;GC=12,12;CL=PotentialTransSplicing:12;MQ=19.3724,12.1452;MI=0.945137,0.90463;SA=12,12;BP=12;EX=12,12;IN=0,0;AC=chr1:23980187-/chr20:7832239-,chr20:7831838-/chr1:23967711-,chr20:7831948-/chr1:23971440-	RN=d960feb6-9dc8-41cf-b157-0a79aca3fe05-ccs,b27ee747-cbdd-4a0b-b8db-412065fbfc17-ccs,3ae51627-33a2-468f-aade-c51469eb2ef5-ccs,7665c5f5-d83e-4d0e-9ae7-bca32901defd-ccs,79d5d126-5539-4bc9-8988-a4d1787df60f-ccs,6a1fd4ea-4648-46b1-a2ca-a2406cce482c-ccs,cda552cd-ba55-49f5-b406-98ba66d883a7-ccs,e4e4b910-1bc9-4dc8-bff2-3225e124608b-ccs,943fd815-2b1b-41e4-8df8-c01d8a636704-ccs,aecff22c-db37-4846-9960-52fa315fd7a2-ccs,c2839092-b026-48db-8148-ce3ddb3a8cb0-ccs,1039b9d7-d912-48d8-abd0-cbe7b504be31-ccs;ON=.;CB=.
chr1	23980187	23980188	chr9	105710627	105710628	BP87	MEDIUM	-	-	RC=21;MD=68.4;GN=SRSF10,ENSG00000228366;GI=ENSG00000188529.15,ENSG00000228366.1;GC=21,21;CL=PotentialTransSplicing:21;MQ=18.0016,10.7915;MI=0.927834,0.897676;SA=21,10;BP=21;EX=21,21;IN=0,0;AC=chr1:23980187-/chr9:105710627-,chr9:105710292-/chr1:23967724-,chr9:105710292-/chr1:23971440-	RN=777e88a9-1359-4bd2-beb5-446679eee2f1-ccs,116ed505-1d48-433c-984a-a67136e92063-ccs,0d477678-2308-447b-a6e5-abeb536ce23d-ccs,458cc399-c4f7-4cea-be10-c629d0d52fe8-ccs,306c0a86-e9e1-42fa-880b-aa208feecb1f-ccs,83abcf6b-4234-468d-89c9-ec00d3514b49-ccs,adcc9b65-8ab1-4445-9b78-bf7d3c084048-ccs,2fa7237b-a0a2-452b-bca5-2f1913782c9f-ccs,da101a81-84be-40a2-a54c-a0e35acb70d0-ccs,592bbffa-fba4-47eb-801e-1a8edef0dae7-ccs,e8093064-d404-43a7-90c3-de2c6c658c1e-ccs,258716fb-a577-4363-b3e7-e39626d55399-ccs,f6a03785-b3a8-4801-9f2e-6ffa6df86365-ccs,1ac7cd21-5da1-47c4-a417-e03460d10f29-ccs,47f7583f-1ae1-4010-83cb-07d3dc933a7c-ccs,a4d336f0-f51c-4d5a-ac0d-4a06187a6b32-ccs,50a7dfce-d39f-42e1-a2d4-0e2102becb23-ccs,936a444d-2389-4e2d-940f-6e2adda596de-ccs,63e2bf83-25aa-4f49-a543-4cea8d73bbe5-ccs,f88d9bd2-372a-4817-bf27-579c49065f73-ccs,6bb38195-5b57-45a7-a065-af016c2d9abb-ccs;ON=.;CB=.
chr1	24535388	24535389	chr1	24535415	24535416	BP484	MEDIUM	-	+	RC=1;MD=0;GN=RCAN3AS,RCAN3;GI=ENSG00000286061.1,ENSG00000117602.13;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.934146,0.886076;SA=0,1;BP=1;EX=0,1;IN=0,0;AC=chr1:24535388-/chr1:24535415+	RN=fa7abe26-a394-4e0e-818e-387384e4ea01-ccs;ON=.;CB=.
chr1	25125206	25125207	chr11	319991	319992	BP82	MEDIUM	-	-	RC=1;MD=0;GN=N/A,IFITM3P7,IFITM3;GI=N/A,ENSG00000233419.3,ENSG00000142089.17;GC=1,1,1;CL=FUSION:1;MQ=31.0076,60;MI=0.90905,0.919732;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:25125206-/chr11:319991-,chr11:319979+/chr1:25125335-	RN=e6aede9f-0bdf-49d9-a964-4ee93a8651e7-ccs;ON=.;CB=.
chr1	25294337	25294338	chr11	112193473	112193474	BP82	MEDIUM	-	+	RC=1;MD=0;GN=SDHDP6,BCO2;GI=ENSG00000224183.1,ENSG00000197580.13;GC=1,1;CL=FUSION:1;MQ=1,60;MI=0.923323,0.951528;SA=1,0;BP=1;EX=0,1;IN=1,0;AC=chr1:25294337-/chr11:112193473+	RN=fd1e0547-ccc4-40ed-abdf-402ad871f434-ccs;ON=.;CB=.
chr1	25360657	25360658	chr1	25361098	25361099	BP510	MEDIUM	-	+	RC=1;MD=0;GN=RHCE,TMEM50A;GI=ENSG00000188672.19,ENSG00000183726.11;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.911195,0.90099;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:25360657-/chr1:25361098+	RN=126c5c0d-3354-4448-a9b3-88b8c8629158-ccs;ON=.;CB=.
chr1	25361496	25361497	chr1	25361281	25361282	BP511	MEDIUM	-	+	RC=3;MD=205;GN=RHCE,TMEM50A;GI=ENSG00000188672.19,ENSG00000183726.11;GC=3,3;CL=SenseAntisense:3;MQ=60,60;MI=0.939323,0.919556;SA=2,1;BP=3;EX=3,3;IN=0,0;AC=chr1:25361496-/chr1:25361281+	RN=3d56da54-e056-4130-88df-18d3adcaecf8-ccs,7f2f9039-e4f6-402d-a3f3-4abff2b15e43-ccs,eca046d5-586d-4b93-9fe3-dec2b8ce08ef-ccs;ON=.;CB=.
chr1	25817494	25817495	chr1	25817604	25817605	BP521	MEDIUM	-	+	RC=7;MD=141;GN=ENSG00000228172,SELENON;GI=ENSG00000228172.5,ENSG00000162430.18;GC=7,7;CL=SenseAntisense:7;MQ=60,60;MI=0.924395,0.906288;SA=1,6;BP=7;EX=6,7;IN=1,0;AC=chr1:25817494-/chr1:25817604+	RN=98cfff11-6786-4af2-b7e7-dc27bf6dae45-ccs,f8d041d3-898f-4830-a042-8e3844d76a2c-ccs,4796c86e-f045-40b2-91aa-3e6d67c8e318-ccs,a589f8b1-687a-4699-8a39-79a5210705b3-ccs,9845fcb4-3ba2-44e7-981a-af52c17fb091-ccs,d76da1ff-6957-4774-8617-dc65a96aaa0b-ccs,24bc4a94-3080-4626-86cf-ae655404dfa1-ccs;ON=.;CB=.
chr1	25832036	25832037	chr1	25831919	25831920	BP525	MEDIUM	-	+	RC=1;MD=0;GN=AUNIP,MTFR1L;GI=ENSG00000127423.11,ENSG00000117640.18;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.964206,0.951724;SA=0,1;BP=1;EX=0,1;IN=1,0;AC=chr1:25832036-/chr1:25831919+	RN=59f5777b-cb73-47e8-aee7-f785eab2e438-ccs;ON=.;CB=.
chr1	25861488	25861489	chr2	24799672	24799673	BP73	MEDIUM	-	+	RC=1;MD=0;GN=PAQR7,CENPO;GI=ENSG00000182749.6,ENSG00000138092.11;GC=1,1;CL=FUSION:1;MQ=60,23.7705;MI=0.930693,0.93362;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:25861488-/chr2:24799672+	RN=5a279e40-5aac-42d8-8500-90f111b1b23a-ccs;ON=.;CB=.
chr1	25903710	25903711	chr12	31715663	31715664	BP99	MEDIUM	-	-	RC=1;MD=0;GN=STMN1,STMN1P1;GI=ENSG00000117632.23,ENSG00000276058.1;GC=1,1;CL=FUSION:1;MQ=60,4.01029;MI=0.9375,0.879164;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:25903710-/chr12:31715663-,chr12:31715412-/chr1:25901088-	RN=cddf1f1f-228b-44f0-9b0a-eec8e1efd0ae-ccs;ON=.;CB=.
chr1	26170575	26170576	chr2	85102559	85102560	BP75	MEDIUM	-	-	RC=1;MD=0;GN=ZNF593OS,LSM3P3,LSM3;GI=ENSG00000236782.8,ENSG00000225787.1,ENSG00000170860.4;GC=1,1,1;CL=FUSION:1;MQ=60,30.0081;MI=0.945205,0.940245;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:26170575-/chr2:85102559-,chr2:85102464-/chr3:14198034+	RN=c6c00697-c2d1-4a60-a517-2a3a31de7be9-ccs;ON=.;CB=.
chr1	26281055	26281056	chr1	26281055	26281056	BP538	MEDIUM	-	+	RC=59;MD=26.1;GN=UBXN11,SH3BGRL3;GI=ENSG00000158062.21,ENSG00000142669.15;GC=59,59;CL=SenseAntisense:59;MQ=60,60;MI=0.908374,0.90753;SA=10,49;BP=59;EX=59,59;IN=0,0;AC=chr1:26281055-/chr1:26281055+	RN=6fa53770-ea4a-4fb9-abcb-7d32710fbfeb-ccs,0a63a8cd-00c8-4fae-b294-8cc9b4443bab-ccs,e339eb4b-5c0b-4b3d-b019-b449d3f40a3a-ccs,a45c52de-82f7-48fa-a32c-04ee096e9af2-ccs,a641ff6a-3daa-4035-b00f-b21e0c56fdb5-ccs,13fb9334-a89e-43bb-bf9d-15ab17161e1f-ccs,88bf2bbe-715c-4239-8127-fc299247cfad-ccs,90fdab69-2a0c-463b-97a6-bf82b3034a2a-ccs,862e6825-f190-497a-afc8-fef5479e4034-ccs,e1fb75e2-8523-4b75-909e-165671ba49c5-ccs,4b455b4a-855c-4213-9961-54c933948457-ccs,c1a9443d-53d8-4c66-afc8-4fdc8b9fbf70-ccs,3c809969-4d7f-4cd7-9ad5-55a22f110c15-ccs,2f5da734-6560-4cf0-89c6-fde02fc11f0f-ccs,06d677ca-22cc-4275-83e3-eccfc6225ee6-ccs,30b94b6f-99ca-4f4f-9ac8-c1ed2a6da20a-ccs,e0eb1e17-7ddc-48db-abf0-ff2c7ee91d52-ccs,63118e2c-69c2-4ee3-9bd1-0cd63bd15291-ccs,be4863ab-24de-49f9-b6e9-52ea9694fcca-ccs,08dc71e4-30ff-4f92-8f69-f2345ed9680c-ccs,1be1734b-c21a-4a35-8fb1-5c3bb91ce255-ccs,725435e1-62f0-42ce-9dcd-5172f8405dcd-ccs,f2f3c9cd-5943-49b9-9089-f43ca21e0f22-ccs,3745498d-ebdb-443a-94af-d31b57026359-ccs,eaba0e40-314e-44f3-8db7-f9c601480ed9-ccs,85bb5ecf-5fea-4cbd-8603-a8153b0aa198-ccs,8ecf7575-1acc-4bf1-8c83-f220e4c24c6f-ccs,42afae8b-c4cc-4a14-bb07-fd4d2a7913bd-ccs,7d64ad32-99f0-494b-af6e-4161cbd9ef90-ccs,3ae7c555-edf4-407f-898b-ae02ab22fed2-ccs,a847c6c5-7bd7-4f61-9507-a971ed91e405-ccs,9a3a145a-8f32-4c67-adf4-283dc8dd0f0f-ccs,ff662d3c-6d9a-4204-8dd1-05dc5a190f87-ccs,cd1811c4-38e9-4d4b-b56a-66f96215db60-ccs,5ce2e605-b5b9-44ea-ace0-6aa5f72424c4-ccs,9f3deeba-7b5b-419c-92d2-bfd2025730e1-ccs,14147f44-dd3f-4e6b-ab87-cf09a2f74051-ccs,3ee4a9f2-81da-4762-8650-441d0935d28f-ccs,c9861ede-6a23-40f1-b687-9edcb40c68cd-ccs,7e8c5801-4cca-4fcb-9d17-aacd6f53f8d0-ccs,7bd68754-86f4-4477-a5fb-fabe40334bfa-ccs,d4420375-0e03-4247-92b0-dd818015bd0a-ccs,c9baced8-a3fa-4130-8931-98e2754d2df7-ccs,4fd3a351-fde5-47bf-a0ec-2d4c0fd26409-ccs,85e20c4d-8aef-4a43-9d20-1da3419019cf-ccs,8bf2e9b0-f36c-45b5-838b-0f404c61aa29-ccs,f3e1f088-7b8b-4b93-9700-9185632315ec-ccs,aa86e0df-9c0b-47da-b010-25dcb52c1992-ccs,b160a940-a20c-4481-83b7-741a0d28566c-ccs,9e01a0bb-33ca-49bb-943e-f98bdaaf5bc6-ccs,5a1b087d-cb6a-4965-9586-14de3eb12026-ccs,c20df259-1268-49e9-9275-20ac4852f796-ccs,3023cd59-f5fc-4bc5-80ed-5aa50c6dafd6-ccs,b26c9032-93cb-48ee-b0c6-6c071193462c-ccs,d0052414-1471-47a2-8d63-6ccd28ab5de3-ccs,a5be21f4-f9a0-47f2-97c8-8ab80d4e3c04-ccs,ef0ca906-cf88-49ca-9459-5937a4fce63c-ccs,85cadd83-382f-4427-9a4b-de658c56b0ee-ccs,1856016c-59b1-4ee6-9782-06cb130e2558-ccs;ON=.;CB=.
chr1	26281055	26281056	chr1	26281055	26281056	BP68	MEDIUM	-	+	RC=1;MD=0;GN=UBXN11,SH3BGRL3,N/A;GI=ENSG00000158062.21,ENSG00000142669.15,N/A;GC=1,1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.90553,0.887367;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:26281055-/chr1:26281055+,chr1:26281374+/chr2:69905211-,chr2:69904250-/chr5:132987707+	RN=442857ce-8b25-47b2-8a13-eb7c5bd045ec-ccs;ON=.;CB=.
chr1	26281071	26281072	chr4	158709136	158709137	BP74	MEDIUM	-	+	RC=1;MD=0;GN=UBXN11,ETFDH,N/A;GI=ENSG00000158062.21,ENSG00000171503.13,N/A;GC=1,1,1;CL=FUSION:1;MQ=60,31.0076;MI=0.921171,0.947957;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:26281071-/chr4:158709136+,chr4:158709259+/chr4:42098257+	RN=b3f8b577-4197-4696-b1c2-993e865b0ad3-ccs;ON=.;CB=.
chr1	26281081	26281082	chr12	62965318	62965319	BP97	MEDIUM	-	+	RC=1;MD=0;GN=UBXN11,RPL14P1;GI=ENSG00000158062.21,ENSG00000139239.7;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.938073,0.925656;SA=1,0;BP=1;EX=1,0;IN=0,0;AC=chr1:26281081-/chr12:62965318+	RN=46d86f77-1d36-4f5a-867c-8acfd7af8a3f-ccs;ON=.;CB=.
chr1	11121246	11121247	chr6	73517873	73517874	BP72	MEDIUM	-	-	RC=1;MD=0;GN=MTOR,EEF1A1;GI=ENSG00000198793.14,ENSG00000156508.19;GC=1,1;CL=FUSION:1;MQ=53.9794,0;MI=0.967642,0.980282;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:11121246-/chr6:73517873-	RN=179573b8-6891-411b-bbba-e0e782a67d8d-ccs;ON=.;CB=.
chr1	11673611	11673612	chrX	19535840	19535841	BP100	MEDIUM	-	-	RC=1;MD=0;GN=MAD2L2,SH3KBP1;GI=ENSG00000116670.16,ENSG00000147010.19;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.94332,0.889688;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:11673611-/chrX:19535840-	RN=4978e75a-e414-4621-9ae3-220c18607b9c-ccs;ON=.;CB=.
chr1	11673655	11673656	chr1	11673678	11673679	BP251	MEDIUM	-	+	RC=5;MD=94.6;GN=MAD2L2,FBXO6;GI=ENSG00000116670.16,ENSG00000116663.11;GC=5,5;CL=SenseAntisense:5;MQ=60,8.98967;MI=0.927029,0.909771;SA=0,5;BP=5;EX=5,5;IN=0,0;AC=chr1:11673655-/chr1:11673678+	RN=96b8f9a4-bebd-4e36-9dc9-95804884e392-ccs,9f948453-21aa-4e95-89a4-a712712a6e99-ccs,8259119e-9696-411f-b43d-def55d8b15c8-ccs,2096a9cb-4054-4c3e-b8de-6f432a446a15-ccs,9f884d07-8d33-46a1-a27f-32920bf1c982-ccs;ON=.;CB=.
chr1	11674495	11674496	chr4	16256263	16256264	BP61	MEDIUM	-	+	RC=1;MD=0;GN=MAD2L2,TAPT1-AS1;GI=ENSG00000116670.16,ENSG00000263327.6;GC=1,1;CL=FUSION:1;MQ=4.01029,27;MI=0.939783,0.888889;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:11674495-/chr4:16256263+	RN=923152d5-6cbf-454f-8d2d-838268171e3d-ccs;ON=.;CB=.
chr1	15116733	15116734	chr1	15117899	15117900	BP315	MEDIUM	-	+	RC=1;MD=0;GN=TMEM51-AS1,KAZN;GI=ENSG00000175147.13,ENSG00000189337.17;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.944018,0.964789;SA=0,1;BP=1;EX=0,1;IN=1,0;AC=chr1:15116733-/chr1:15117899+	RN=61350b50-e5e8-4b37-b099-3e69289578cc-ccs;ON=.;CB=.
chr1	15725418	15725419	chr1	15725503	15725504	BP335	MEDIUM	-	+	RC=1;MD=0;GN=ENSG00000237938,PLEKHM2;GI=ENSG00000237938.5,ENSG00000116786.13;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.937261,0.884161;SA=0,1;BP=1;EX=0,0;IN=1,1;AC=chr1:15725418-/chr1:15725503+	RN=2efa4ed6-6e69-4dc8-8a8a-91f2c023a43c-ccs;ON=.;CB=.
chr1	15732355	15732356	chr1	15733792	15733793	BP336	MEDIUM	-	+	RC=1;MD=0;GN=N/A,ENSG00000237938,PLEKHM2;GI=N/A,ENSG00000237938.5,ENSG00000116786.13;GC=1,1,1;CL=SenseAntisense:1;MQ=50.7446,60;MI=0.905622,0.894737;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:15732355-/chr1:15733792+,chr1:15733792-/chr1:15732529-	RN=e9303d94-5bcb-4ee3-a25f-bf10b3e32457-ccs;ON=.;CB=.
chr1	15807250	15807251	chr1	46316567	46316568	BP340	MEDIUM	-	+	RC=5;MD=69.8;GN=N/A,UQCRHL,UQCRH;GI=N/A,ENSG00000233954.7,ENSG00000173660.12;GC=5,5,5;CL=FUSION:5;MQ=15.9981,60;MI=0.896738,0.90389;SA=5,5;BP=5;EX=5,5;IN=0,0;AC=chr1:15807250-/chr1:46316567+,chr1:15807693+/chr1:15807481-	RN=9fdc4904-61a0-4a14-8f84-273b24f944a2-ccs,1b1bfb5a-b0d8-4d7e-86d9-f3b321baff5f-ccs,a8935344-309f-4f90-b5f2-b44d2afb384b-ccs,0c286322-6f6f-4647-a3c0-9bd2c5d868e1-ccs,14f4f4ad-d254-4c23-b7c5-77ce13b31bea-ccs;ON=.;CB=.
chr1	16369293	16369294	chr1	6186818	6186819	BP97	MEDIUM	-	-	RC=34;MD=3.75;GN=RPL22P3,RPL22;GI=ENSG00000226457.1,ENSG00000116251.11;GC=34,34;CL=FUSION:34;MQ=11.1592,38.2863;MI=0.879147,0.930802;SA=34,0;BP=34;EX=10,34;IN=0,0;AC=chr1:16369293-/chr1:6186818-	RN=2e1a7637-e16d-4470-a162-28d662bc8a2d-ccs,03d5ea90-4356-4397-b952-89b13edc3f47-ccs,8874ea78-ca66-4ac9-816d-5b9e589cfc5c-ccs,47e3a701-1633-4244-839f-07666fc5aa6c-ccs,58f75b11-6766-4061-84b5-b8d23a98696f-ccs,19be4005-ad54-475b-9def-da9b301fb766-ccs,f08ab124-49de-4ea3-bb90-b559185432f3-ccs,f9d8e6c6-5c27-4d19-95e1-b4058424ca7f-ccs,e3e4fa81-a31e-491d-815f-d6545cfcc0b2-ccs,80d8ff03-cd09-4299-be19-0f7d430f37f6-ccs,0a79d758-f5a9-450c-b257-960ed5662afe-ccs,f615ab03-7f6e-4c31-8c28-8880f9df8fe8-ccs,97894ca6-0a3d-409b-8621-e2a00030c5f4-ccs,69eee0b1-9706-4b39-a2da-6b722b2afa28-ccs,ae2f5677-d101-41c2-938c-bc16ba9c70c5-ccs,2e6a1fc3-6683-4ce5-8756-9829dd176811-ccs,a0f0240b-e4c1-4545-975a-44f8d55b5b4b-ccs,ff5d6edd-8fcb-4e62-9340-48c61c84fdd1-ccs,ef089804-3799-4cfb-bc8b-0ef66201df5c-ccs,513402c7-4ad4-4890-a9af-45ab5a8dd262-ccs,13b94c44-c69f-489c-8689-934c3e82e838-ccs,b59d2c0f-52ce-4eef-ae08-237161b2ff44-ccs,0ea7cc17-5bc7-4dbf-816d-acc182c4a716-ccs,181e1709-98bb-4b75-83ad-bdc7d862a6a5-ccs,3b62c2c1-8b48-46e0-a4f6-5c7f02093978-ccs,0c4a5675-3c5d-4ad8-bc13-82f81d00179d-ccs,f97ed67c-5d03-4888-b5f3-73e84ca64309-ccs,4c646446-2ee8-4247-9cca-cc52230d14e9-ccs,14693277-69f8-4caa-83c6-9fb074f864c2-ccs,55dd9ef3-3097-40f5-a463-fe8250861bd1-ccs,c6a6aa4c-08cb-4923-9fb8-c57930c41631-ccs,9c85fb2d-e72e-454e-8a58-027f9282b24e-ccs,65df9fcd-49b4-4291-9c16-6ae7c871b33d-ccs,94e262c3-4f1a-4abe-8644-4a55d54fb603-ccs;ON=.;CB=.
chr1	16395035	16395036	chr1	16395047	16395048	BP368	MEDIUM	-	+	RC=3;MD=250;GN=SPATA21,SZRD1;GI=ENSG00000187144.11,ENSG00000055070.17;GC=3,3;CL=SenseAntisense:3;MQ=60,60;MI=0.927034,0.89972;SA=0,3;BP=3;EX=1,3;IN=2,0;AC=chr1:16395035-/chr1:16395047+	RN=ebfdaf15-f9ff-4daa-8a3a-c25b158d15a7-ccs,e0613fcb-1c0b-4585-8236-1cd49e73e416-ccs,fbcab972-ee88-4815-ad77-050a9e7f9599-ccs;ON=.;CB=.
chr1	16395189	16395190	chr1	16393228	16393229	BP367	MEDIUM	-	+	RC=1;MD=0;GN=SPATA21,SZRD1;GI=ENSG00000187144.11,ENSG00000055070.17;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.893953,0.926596;SA=1,1;BP=1;EX=0,1;IN=1,0;AC=chr1:16395189-/chr1:16393228+	RN=397de6c8-aa20-4bdb-a993-efe9bb15676f-ccs;ON=.;CB=.
chr1	16395469	16395470	chr1	16396049	16396050	BP57	MEDIUM	-	+	RC=7;MD=570;GN=SPATA21,SZRD1;GI=ENSG00000187144.11,ENSG00000055070.17;GC=7,7;CL=SenseAntisense:7;MQ=60,60;MI=0.921107,0.893413;SA=0,7;BP=7;EX=0,7;IN=7,0;AC=chr1:16395469-/chr1:16396049+	RN=47bc823f-d96e-4103-ac83-c1c48a837fb4-ccs,09a81fd4-a522-40f9-a14e-8ef20f5d01ce-ccs,d65e2dd9-8369-4875-ba00-808999eca223-ccs,c95059e5-faa0-4dda-ba87-9dc683aa7584-ccs,95635db7-5081-4a1a-a583-68d81622bc18-ccs,6ebf4fed-1850-4f49-b659-dd4d35dceaee-ccs,24a9a413-1b43-4a17-b9a8-45991d88c206-ccs;ON=.;CB=.
chr1	16569070	16569071	KI270711.1	11086	11087	BP104	MEDIUM	-	-	RC=1;MD=0;GN=ENSG00000271254,NBPF11,NBPF1;GI=ENSG00000271254.7,ENSG00000263956.8,ENSG00000219481.11;GC=1,1,1;CL=FUSION:1;MQ=3.32219,1;MI=0.946004,0.977273;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=KI270711.1:22931-/chr1:148117784-,chr1:16569070-/KI270711.1:11086-,chr1:148117594-/chr1:16574693-	RN=af13ba6b-4640-43ed-b59c-5889b7f5bad2-ccs;ON=.;CB=.
chr1	16978235	16978236	chr1	246818073	246818074	BP386	MEDIUM	-	+	RC=2;MD=0.25;GN=MFAP2,ENSG00000235386;GI=ENSG00000117122.14,ENSG00000235386.1;GC=2,2;CL=FUSION:2;MQ=15.0099,0;MI=1,0.909167;SA=2,0;BP=2;EX=2,0;IN=0,0;AC=chr1:16978235-/chr1:246818073+	RN=36f351b4-155f-4816-b0b9-b5cb55a651d6-ccs,747a11c4-be82-4ed7-a40d-0cbee2f2c685-ccs;ON=.;CB=.
chr1	17018720	17018721	chr7	54757593	54757594	BP72	MEDIUM	-	-	RC=1;MD=0;GN=SDHB,SEC61G;GI=ENSG00000117118.11,ENSG00000132432.14;GC=1,1;CL=FUSION:1;MQ=50.3685,32.7657;MI=0.960649,0.964007;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:17018720-/chr7:54757593-	RN=ed669919-afa9-49e2-86bc-e01b24bb9e4f-ccs;ON=.;CB=.
