ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF0309	SRP54-AS1	ADGRG3	1	chr14	34982530	chr16	57672845	SRR12048357.114213
GF0310	SPAG7	CTNNBL1	1	chr17	4967803	chr20	37694098	SRR12048357.1142332
GF0311	SRSF3	RPS20	1	chr6	36602777	chr8	56073055	SRR12048357.114238
GF0312	SENP5	SOX4	1	chr3	196932735	chr6	21598595	SRR12048357.1142400
GF0313	RPS24	RPS23	1	chr10	78033862	chr5	82278337	SRR12048357.1144026
GF0314	DPH6	LSM14A	1	chr15	35366262	chr19	34227790	SRR12048357.114502
GF0315	ANXA6	SNHG15	1	chr5	151147926	chr7	44986602	SRR12048357.1145199
GF0316	ENSG00000289346	ENSG00000290951	4	chr7	74879804	chr7	75371472	SRR12048357.827716,SRR12048357.1145205,SRR12048357.5922811
GF0317	TATDN3	LMF1	1	chr1	212815323	chr16	981593	SRR12048357.1145242
GF0318	SSX2IP	AP3B1	1	chr1	84651628	chr5	78151052	SRR12048357.1145587
GF0319	CDC14A	RPL15P3	1	chr1	100433052	chr6	12514082	SRR12048357.1145956
GF0320	ST8SIA6	ZNF131	1	chr10	17371123	chr5	43171352	SRR12048357.1146375
GF0321	YBX1	LYZ	1	chr1	42700782	chr12	69354232	SRR12048357.1146872
GF0322	RPLP1	BRAF	1	chr15	69455545	chr7	140804807	SRR12048357.1149449
GF0323	UBC	IFNGR1	1	chr12	124913775	chr6	137219242	SRR12048357.1149961
GF0324	RPL10A	MFSD14CP	1	chr6	35470778	chr9	96987991	SRR12048357.115000
GF0325	TPM4	RPS9	2	chr19	16102226	chr19	54204635	SRR12048357.693997,SRR12048357.115103
GF0326	MSN	DOCK11	1	chrX	65687321	chrX	118602550	SRR12048357.1151184
GF0327	MPO	COPG1	1	chr17	58270038	chr3	129271899	SRR12048357.1151676
GF0328	MPO	MT-CO1	1	chr17	58270038	chrM	7103	SRR12048357.1151676
GF0329	COPG1	MT-CO1	1	chr3	129268958	chrM	7103	SRR12048357.1151676
GF0330	NARS2	RPL10A	1	chr11	78574824	chr6	35468409	SRR12048357.1151686
GF0331	RBFOX2	RPL10	1	chr22	35838694	chrX	154398377	SRR12048357.1152821
GF0332	PLCB1	MT-ND2	1	chr20	8556488	chrM	5088	SRR12048357.115296
GF0333	MS4A2	NOL7	1	chr11	60096033	chr6	13630827	SRR12048357.1153662
GF0334	HIF1A	KPNA5	1	chr14	61737991	chr6	116698786	SRR12048357.1154429
GF0335	ZFP36L2	ENSG00000287387	5	chr2	43224520	chr2	43222898	SRR12048357.6934023
GF0336	DIP2B	ENSG00000291336	2	chr12	50684830	chr6	26161655	SRR12048357.971877,SRR12048357.115531
GF0337	ATXN2	SIAH1	1	chr12	111552701	chr16	48377506	SRR12048357.1155354
GF0338	ATP5MC2	MIR222HG	1	chr12	53676066	chrX	45764525	SRR12048357.115852
GF0339	CLEC2B	MT-CO1	1	chr12	9869846	chrM	6578	SRR12048357.1158615
GF0340	ENSG00000260927	OOEP	1	chr16	58159875	chr6	73372919	SRR12048357.1159143
GF0341	ARID5B	IQCG	1	chr10	61901698	chr3	197950201	SRR12048357.1159846
GF0342	IGHA1	IGHV3-11	1	chr14	105708666	chr14	106116631	SRR12048357.1160731
GF0343	HNRNPH1	PDIA4	1	chr5	179614801	chr7	149028467	SRR12048357.1160752
GF0344	ALOX5	POLR2J3	1	chr10	45397266	chr7	102538199	SRR12048357.1160947
GF0345	CLEC2B	MAP4K3-DT	1	chr12	9869350	chr2	39482051	SRR12048357.1161586
GF0346	CERS4	CLINT1	1	chr19	8210836	chr5	157791192	SRR12048357.1161729
GF0347	TENT5C	FOXN2	2	chr1	117624178	chr2	48357920	SRR12048357.1162579
GF0348	PFKL	APOO	1	chr21	44300100	chrX	23837341	SRR12048357.1162991
GF0349	ENSG00000249209	IFNGR1	1	chr21	33931610	chr6	137219364	SRR12048357.1163359
GF0350	LIMS1	RPS6KA3	1	chr2	108686671	chrX	20256078	SRR12048357.1164480
GF0351	CLIC1	SET	1	chr6	31736312	chr9	128694739	SRR12048357.1164627
GF0352	RPLP2	HNRNPK	1	chr11	809976	chr9	83980602	SRR12048357.1165205
GF0353	ENSG00000282804	MCM7	1	chr6	24804288	chr7	100092782	SRR12048357.1165768
GF0354	NAIPP2	P2RY8	1	chr5	70119428	chrX	1522745	SRR12048357.1165919
GF0355	MBOAT2	CDC42SE2	1	chr2	8856843	chr5	131340790	SRR12048357.1166794
GF0356	ADK	MORF4L1	1	chr10	74356121	chr15	78886689	SRR12048357.1167525
GF0357	PNKD	SELENOK	1	chr2	218270518	chr3	53891802	SRR12048357.1168534
GF0358	RPS3	SERINC5	1	chr11	75403592	chr5	80138165	SRR12048357.1169472
GF0359	ATP5MG	TRBV28	1	chr11	118401601	chr7	142720513	SRR12048357.1169502
GF0360	EIF3D	OOEP	1	chr22	36511622	chr6	73373313	SRR12048357.1169767
GF0361	ZNF738	ADAM9	1	chr19	21379099	chr8	39075678	SRR12048357.1170393
GF0362	VMP1	CD74	1	chr17	59839047	chr5	150412045	SRR12048357.1170885
GF0363	PSMD12	BPTF	1	chr17	67359327	chr17	67932661	SRR12048357.1561242
GF0364	PSMD12	BPTF	1	chr17	67361515	chr17	67934412	SRR12048357.1171213
GF0365	GRSF1	SENP6	1	chr4	70816484	chr6	75703011	SRR12048357.1171258
GF0366	KIZ	EIF2S2	1	chr20	21166616	chr20	34089430	SRR12048357.1171335
GF0367	RPL21P16	EIF4G2	1	chr10	120355222	chr11	10797053	SRR12048357.1171788
GF0368	RPL34	RPS10-NUDT3	1	chr4	108620576	chr6	34417453	SRR12048357.1172040
GF0369	ITSN2	UBA6	1	chr2	24360525	chr4	67618038	SRR12048357.1172196
GF0370	ENSG00000260971	SCFD1	1	chr1	56368794	chr14	30669032	SRR12048357.1172218
GF0371	MRPL3	TNPO3	1	chr3	131482971	chr7	129025066	SRR12048357.1173740
GF0372	ATP8B4	OSTC	1	chr15	50039727	chr4	108667805	SRR12048357.1174413
GF0373	RABEP1	CXCL8	1	chr17	5299744	chr4	73740568	SRR12048357.117444
GF0374	ADNP	COX7A2	1	chr20	50901336	chr6	75243813	SRR12048357.1174994
GF0375	NPIPB3	EXOSC9	1	chr16	21435109	chr4	121812746	SRR12048357.1175075
GF0376	TOR1AIP2	SELENOI	1	chr1	179863586	chr2	26382479	SRR12048357.1175292
GF0377	GABARAP	ABRACL	1	chr17	7242364	chr6	139028783	SRR12048357.1175773
GF0378	ARID5B	ZDHHC9	1	chr10	61977595	chrX	129815574	SRR12048357.1177162
GF0379	RPL13AP25	PATL2	1	chr13	54441334	chr15	44702600	SRR12048357.1177437
GF0380	ITPR1	APPL1	1	chr3	4659543	chr3	57272842	SRR12048357.117773
GF0381	ERI1	MT-ATP8	1	chr8	9100153	chrM	8392	SRR12048357.1178367
GF0382	CD44	PSMC5	1	chr11	35139184	chr17	63827430	SRR12048357.117841
GF0383	RPS27AP16	CAPZA2	1	chr16	61055922	chr7	116899660	SRR12048357.1178885
GF0384	GDI2	RPLP2	1	chr10	5813310	chr11	809968	SRR12048357.1179463
GF0385	RPL11	SRSF5	1	chr1	23692607	chr14	69767150	SRR12048357.1179570
GF0386	PTGES3	WSB1	1	chr12	56677346	chr17	27312920	SRR12048357.1179864
GF0387	IAH1	UBA6	1	chr2	9489269	chr4	67616816	SRR12048357.1180077
GF0388	RPS24	ERGIC3	1	chr10	78040693	chr20	35557633	SRR12048357.1180569
GF0389	ENSG00000288632	CCM2	1	chr16	29461058	chr7	45025758	SRR12048357.1180586
GF0390	NOTCH2NLC	EIF5A	1	chr1	149468964	chr17	7312454	SRR12048357.1180923
GF0391	RCBTB1	YWHAB	1	chr13	49585568	chr20	44908364	SRR12048357.1181530
GF0392	TFB2M	ABHD15-AS1	1	chr1	246545717	chr17	29691626	SRR12048357.1181943
GF0393	ACTR2	RFX3	1	chr2	65227837	chr9	3504078	SRR12048357.1181983
GF0394	NKIRAS1	NAA50	1	chr3	23917148	chr3	113726490	SRR12048357.1182008
GF0395	ANKRD28	SEPSECS	1	chr3	15725023	chr4	25120618	SRR12048357.118346
GF0396	ENSG00000291336	RPL36P14	1	chr6	26159267	chr9	108626844	SRR12048357.1185009
GF0397	DCP1A	PGGT1B	1	chr3	53347530	chr5	115210855	SRR12048357.1185275
GF0398	RAB8B	OGT	2	chr15	63222567	chrX	71574773	SRR12048357.118599
GF0400	GDF11	ENSG00000257322	1	chr12	55748613	chr12	93083704	SRR12048357.1187023
GF0401	STK4	PIN4	1	chr20	45079955	chrX	72277217	SRR12048357.1187159
GF0402	MACF1	ENSG00000263620	1	chr1	39337949	chr17	8157291	SRR12048357.1187322
GF0403	NDUFC1	RACK1	1	chr4	139302459	chr5	181243909	SRR12048357.1187572
GF0404	RNF6	GABARAP	1	chr13	26213237	chr17	7242448	SRR12048357.1188037
GF0405	TM7SF3	RPL10A	1	chr12	26972535	chr6	35468403	SRR12048357.1188528
GF0406	ENSG00000257322	DRG2	1	chr12	93083710	chr17	18087924	SRR12048357.1188642
GF0407	TCEANC2	HLA-DPA1	1	chr1	54053657	chr6	33073631	SRR12048357.1189077
GF0408	BTF3	TNFAIP3	1	chr5	73498448	chr6	137874843	SRR12048357.1189903
GF0409	NDE1	ENSG00000248710	1	chr16	15644633	chr3	160413485	SRR12048357.1190200
GF0410	PPHLN1	ZCCHC7	1	chr12	42326085	chr9	37157209	SRR12048357.1190293
GF0411	B2M	SERINC5	1	chr15	44718144	chr5	80139803	SRR12048357.1190700
GF0412	MAP3K1	SAR1B	1	chr5	56890752	chr5	134601817	SRR12048357.1190961
GF0413	NEGR1	PSD3	2	chr1	71750297	chr8	18759966	SRR12048357.249932,SRR12048357.1191485
GF0414	RACK1	SET	1	chr5	181236929	chr9	128694748	SRR12048357.1192446
GF0415	B2M	PIN1	1	chr15	44711512	chr19	9835327	SRR12048357.1192789
GF0416	AGAP1	ZBTB20	1	chr2	235882507	chr3	114571005	SRR12048357.1193219
GF0417	LYZ	NDUFB4	1	chr12	69353497	chr3	120600130	SRR12048357.1193467
GF0418	RAD54L2	MBOAT1	1	chr3	51567945	chr6	20100704	SRR12048357.1195155
GF0419	ATP23	DNMT1	1	chr12	57935207	chr19	10194952	SRR12048357.1195350
GF0420	CTBP2	ATP2B1	1	chr10	125038996	chr12	89656108	SRR12048357.1196075
GF0421	NUDT5	CD44	1	chr10	12195818	chr11	35139190	SRR12048357.119634
GF0422	RPS25	SPAG9	2	chr11	119015711	chr17	51109724	SRR12048357.1196389
GF0423	FCMR	UPF2	1	chr1	206921927	chr10	12035442	SRR12048357.119674
GF0424	ZNF271P	FAM172A	1	chr18	35313515	chr5	94004647	SRR12048357.119687
GF0425	ESD	RTN4	1	chr13	46789849	chr2	55043872	SRR12048357.1196949
GF0426	ADGRE5	ZFAS1	1	chr19	14386239	chr20	49288679	SRR12048357.119707
GF0427	USP39	RPS14	1	chr2	85645289	chr5	150444237	SRR12048357.1197566
GF0428	CSTPP1	PGBD1	1	chr11	46958647	chr6	28301928	SRR12048357.1197610
GF0429	NPM1	H4C8	1	chr5	171387857	chr6	26284038	SRR12048357.1198081
GF0430	UHMK1	SKAP2	1	chr1	162524975	chr7	26668846	SRR12048357.1198395
GF0431	NDE1	SUZ12	1	chr16	15712890	chr17	31980428	SRR12048357.1198832
GF0432	CCDC200	NOP58	1	chr17	43271547	chr2	202265759	SRR12048357.1199012
GF0433	ZFP36L1	CCNL1	1	chr14	68792525	chr3	157160146	SRR12048357.1199126
GF0434	MIER1	ENSG00000288698	1	chr1	66988028	chr3	179680219	SRR12048357.1199736
GF0435	ENSG00000289809	TKT	1	chr3	12841538	chr3	53256010	SRR12048357.1200061
GF0436	IMPA2	CEP43	1	chr18	11982521	chr6	166999383	SRR12048357.1200637
GF0437	BAIAP2L1	PCMTD1	1	chr7	98386604	chr8	51817582	SRR12048357.1200705
GF0438	RRP12	PEX7	1	chr10	97399314	chr6	136837260	SRR12048357.1201266
GF0439	PSEN1	MAP3K1	1	chr14	73148975	chr5	56895668	SRR12048357.1201277
GF0440	TIMM23	ANKHD1	1	chr10	45986768	chr5	140476225	SRR12048357.120143
GF0441	ABCC4	HDHD2	1	chr13	95135823	chr18	47138020	SRR12048357.1201920
GF0442	GINM1	ENSG00000233330	1	chr6	149591261	chr6	149592047	SRR12048357.1204740,SRR12048357.1204740
GF0443	FAM133DP	FAM133B	1	chr2	157380301	chr7	92590366	SRR12048357.3489873
GF0444	FAM133DP	FAM133B	1	chr2	157380047	chr7	92577675	SRR12048357.1205606
GF0445	RPS8	NDUFS6	1	chr1	44775577	chr5	1801415	SRR12048357.1206897
GF0446	YIPF4	ENSG00000270720	1	chr2	32309680	chr4	89121003	SRR12048357.1206974
GF0447	ZNF487	GLTP	1	chr10	43443294	chr12	109851959	SRR12048357.1207085
GF0448	ARL14EP	NORAD	1	chr11	30336632	chr20	36045623	SRR12048357.1207207
GF0449	TMOD3	CSNK1A1	1	chr15	51909410	chr5	149551185	SRR12048357.1208222
GF0450	POLK	PPARD	1	chr5	75514812	chr6	35356221	SRR12048357.120880
GF0451	YY1AP1	LMNA	1	chr1	155682588	chr1	156118185	SRR12048357.1208926
GF0452	CPT1A	NABP1	2	chr11	68756127	chr2	191678408	SRR12048357.121107
GF0453	ENSG00000230955	INPP5B	1	chr1	37861338	chr1	37861265	SRR12048357.5120415
GF0454	ENSG00000230955	INPP5B	1	chr1	37861048	chr1	37898621	SRR12048357.121122
GF0455	HACD1	PRPF31	1	chr10	17606210	chr19	54131707	SRR12048357.1212209
GF0456	PRPF31	GLIPR2	1	chr19	54131707	chr9	36152693	SRR12048357.1212209
GF0457	HACD1	GLIPR2	1	chr10	17605994	chr9	36152693	SRR12048357.1212209
GF0458	RNF149	CASP2	1	chr2	101271371	chr7	143306484	SRR12048357.1212562
GF0459	SRFBP1	HLA-DRA	1	chr5	121961974	chr6	32439891	SRR12048357.1212682
GF0460	RPS5	IL6ST	1	chr19	58387273	chr5	55944617	SRR12048357.1212731
GF0461	EEIG2	TMEM232	1	chr1	108630028	chr5	110673171	SRR12048357.121316
GF0462	APEH	ASL	2	chr3	49682403	chr7	66075766	SRR12048357.1213458
GF0463	UCP2	ANKRD10	1	chr11	73979516	chr13	110898812	SRR12048357.1213562
GF0464	ENSG00000230021	EEA1	1	chr1	629312	chr12	92772510	SRR12048357.1213824
GF0465	EEA1	MT-ND1	1	chr12	92772510	chrM	4266	SRR12048357.1213824
GF0466	ENSG00000230021	MT-ND1	1	chr1	629312	chrM	3979	SRR12048357.1213824
GF0467	STK17B	LRRFIP1	1	chr2	196135677	chr2	237765087	SRR12048357.1213874
GF0468	ENSG00000260342	CLIC1	1	chr16	18791668	chr6	31736315	SRR12048357.1215396
GF0469	PHF23	ENSG00000235979	1	chr17	7239448	chr17	19446871	SRR12048357.1215504
GF0470	ADAM10	ENSG00000289346	1	chr15	58710263	chr7	74827870	SRR12048357.1215534
GF0471	AHCTF1	ENSG00000260170	1	chr1	246923193	chr15	45627936	SRR12048357.1216862
GF0472	AHCTF1	CENPP	1	chr1	246923193	chr9	92360108	SRR12048357.1216862
GF0473	MARCHF6	ENSG00000234261	1	chr5	10435720	chr6	14967260	SRR12048357.1217103
GF0474	UQCRHL	GPR84-AS1	1	chr1	15807695	chr12	54395278	SRR12048357.1217107
GF0475	TMEM263	ENSG00000213121	1	chr12	106973983	chr6	153282698	SRR12048357.1217347
GF0476	STAG1	TTC33	1	chr3	136495974	chr5	40727243	SRR12048357.1218437
GF0477	RPS15A	DDX5	1	chr16	18790333	chr17	64506277	SRR12048357.1218795
GF0478	ENSG00000262560	EMP3	1	chr15	43792974	chr19	48330529	SRR12048357.1219100
GF0479	TMOD3	LEO1	1	chr15	51943565	chr15	51957070	SRR12048357.1219787
GF0480	RNF7	COX7A2	1	chr3	141738332	chr6	75243780	SRR12048357.1219893
GF0481	RPL37	MT-RNR1	1	chr5	40834555	chrM	1325	SRR12048357.1220828
GF0482	HMGB1	HLA-DPB1	1	chr13	30461463	chr6	33086770	SRR12048357.1221837
GF0483	HNRNPR	TAF3	1	chr1	23332122	chr10	7905851	SRR12048357.1221869
GF0484	RPL4	ERICH1	1	chr15	66504845	chr8	692483	SRR12048357.1222324
GF0485	CHMP3	RPL37A	1	chr2	86558001	chr2	216501466	SRR12048357.1223614
GF0486	RPL27	ZNF675	1	chr17	42998440	chr19	23597531	SRR12048357.1225309
GF0487	LINC02328	GOLIM4	1	chr14	86130458	chr3	168008687	SRR12048357.1225317
GF0488	THRA	PIKFYVE	1	chr17	40083417	chr2	208356444	SRR12048357.1225982
GF0489	TIAL1	PPP1CB	1	chr10	119571801	chr2	28800220	SRR12048357.1228047
GF0490	PRKD3	NUP153	1	chr2	37257415	chr6	17619845	SRR12048357.1228298
GF0491	ARID5B	CD79B	1	chr10	61978604	chr17	63932286	SRR12048357.1228511
GF0492	JUN	C6orf62	1	chr1	58782017	chr6	24718553	SRR12048357.1229396
GF0493	PKN2	ENSG00000270240	1	chr1	88709033	chr17	35872034	SRR12048357.1229721
GF0494	BROX	GOLGA4	1	chr1	222720063	chr3	37275195	SRR12048357.1230204
GF0495	SOAT1	SRSF3	1	chr1	179358679	chr6	36603349	SRR12048357.123040
GF0496	OSBPL8	EIF4E	1	chr12	76552431	chr4	98879573	SRR12048357.1230623
GF0497	RPL34	OOEP	1	chr4	108621948	chr6	73372907	SRR12048357.1230806
GF0498	SDE2	PTAR1	1	chr1	225994852	chr9	69731335	SRR12048357.123139
GF0499	ENSG00000267168	TXN	1	chr17	76734127	chr9	110244015	SRR12048357.1232176
GF0500	ELF1	TMEM199	1	chr13	41012316	chr17	28362066	SRR12048357.1232395
GF0501	PRR13	COX7B	1	chr12	53441766	chrX	77899467	SRR12048357.1233761
GF0502	TBRG1	TTR	1	chr11	124622889	chr18	31569646	SRR12048357.1234257
GF0503	CELF2	SKP2	1	chr10	11330755	chr5	36193480	SRR12048357.1234518
GF0504	H4C14	YIPF2	1	chr1	149834866	chr19	10926980	SRR12048357.1235663
GF0505	HLA-DRA	RPS18	1	chr6	32439887	chr6	33272092	SRR12048357.1235673
GF0506	FAF1	SOS1	1	chr1	50771035	chr2	39067282	SRR12048357.1236177
GF0507	TRIM56	DENND4C	1	chr7	101095991	chr9	19235116	SRR12048357.1236355
GF0508	UBE2Q2P1	AKAP13	1	chr15	84542653	chr15	85636658	SRR12048357.1238190
GF0509	KMT2E	MT-RNR2	1	chr7	105114030	chrM	1684	SRR12048357.889383
GF0510	KMT2E	MT-RNR2	1	chr7	105081717	chrM	3193	SRR12048357.1239045
GF0511	SCAF4	ENSG00000246596	1	chr21	31719787	chr5	177655652	SRR12048357.1239261
GF0512	RCC1	ZNF516	1	chr1	28506040	chr18	76360646	SRR12048357.1240371
GF0513	RPL3P4	H3-3B	1	chr14	98973264	chr17	75779779	SRR12048357.1240786
GF0514	LNCRNA-IUR	PDXDC2P-NPIPB14P	1	chr11	95197533	chr16	70060780	SRR12048357.1240986
GF0515	WDR11	ENSG00000257322	1	chr10	120851367	chr12	93083711	SRR12048357.1241500
GF0516	RBFOX2	PPP2CB	1	chr22	35838697	chr8	30786758	SRR12048357.1241638
GF0517	IPO11	RLIM	1	chr5	62578815	chrX	74614346	SRR12048357.1242940
GF0518	N4BP2L2	ARIH1	1	chr13	32498731	chr15	72531474	SRR12048357.124349
GF0519	LDHA	RPS15A	2	chr11	18394564	chr16	18789118	SRR12048357.2692865,SRR12048357.1244465
GF0520	PRRC2C	STXBP5	1	chr1	171485532	chr6	147268005	SRR12048357.1245109
GF0521	COPB1	MAML3	1	chr11	14476779	chr4	140101857	SRR12048357.1245362
GF0522	RPL36	PNPLA4	1	chr19	5690298	chrX	7900673	SRR12048357.1246095
GF0523	KIFBP	TFAP4	1	chr10	69016981	chr16	4264609	SRR12048357.1246300
GF0524	ANKDD1A	RUNX1T1	1	chr15	64954713	chr8	92023215	SRR12048357.1246478
GF0525	RPS6KA2	SPTLC1	1	chr6	166586678	chr9	92115374	SRR12048357.1246647
GF0526	ZNF804A	GNB1L	1	chr2	184608964	chr22	19846155	SRR12048357.1246698
GF0527	GPBP1L1	ENSG00000290124	1	chr1	45675276	chr1	247189781	SRR12048357.1247396
GF0528	TMEM50A	ATPSCKMT	1	chr1	25338330	chr5	10226335	SRR12048357.1248948
GF0529	RPL21P16	C16orf54	1	chr10	120354656	chr16	29742462	SRR12048357.124919
GF0530	BAD	RBM28	1	chr11	64271675	chr7	128343891	SRR12048357.1249888
GF0531	SMARCA5	EMB	1	chr4	143539687	chr5	50414324	SRR12048357.1250264
GF0532	HNRNPR	RPS10-NUDT3	1	chr1	23331643	chr6	34422396	SRR12048357.1250469
GF0533	SCAPER	HSDL1	1	chr15	76800144	chr16	84140844	SRR12048357.1251068
GF0534	SAR1A	ENSG00000287263	1	chr10	70152378	chr5	42991133	SRR12048357.1251575
GF0535	RNLS	TAFA2	1	chr10	88350371	chr12	62266459	SRR12048357.1252694
GF0536	DYNC1H1	HSP90AA1	1	chr14	102017738	chr14	102086368	SRR12048357.4407752
GF0537	DYNC1H1	HSP90AA1	1	chr14	101988851	chr14	102086377	SRR12048357.1255223
GF0538	ZNF254	ENSG00000236449	1	chr19	24100405	chr2	174592616	SRR12048357.125567
GF0539	ILRUN	EEF1D	1	chr6	34605323	chr8	143579727	SRR12048357.1256187
GF0540	B2M	TRAM1	1	chr15	44711528	chr8	70597683	SRR12048357.1256935
GF0541	ENSG00000291117	SLC25A6	1	chr17	64837172	chrX	1386456	SRR12048357.1257242
GF0542	CNBP	ANK2	1	chr3	129183894	chr4	113214078	SRR12048357.1258117
GF0543	TXNDC9	PRPF4B	1	chr2	99336356	chr6	4031738	SRR12048357.125859
GF0544	ENSG00000269967	JPT2	1	chr1	31906776	chr16	1700664	SRR12048357.125882
GF0545	ATP2B1	DENND4A	1	chr12	89697916	chr15	65770649	SRR12048357.125915
GF0546	ENSG00000260693	NUDCD3	1	chr15	30545479	chr7	44467841	SRR12048357.1259279
GF0547	FTH1	EMP3	1	chr11	61967529	chr19	48325534	SRR12048357.1259448
GF0548	SERBP1	ANXA4	1	chr1	67421705	chr2	69681868	SRR12048357.1260419
GF0549	SACM1L	USP4	2	chr3	45722001	chr3	49292508	SRR12048357.2001061,SRR12048357.1260694
GF0550	SARNP	RPL13P12	1	chr12	55792545	chr17	17384065	SRR12048357.1261411
GF0551	RPS11	RPS6	1	chr19	49497517	chr9	19378861	SRR12048357.1261746
GF0552	NUDT21	DENND4C	1	chr16	56432423	chr9	19232932	SRR12048357.1261911
GF0553	CEP57	DHX35	1	chr11	95795499	chr20	38962359	SRR12048357.126349
GF0554	TRA2A	ELMO1	1	chr7	23516217	chr7	37294757	SRR12048357.1263716
GF0555	BTBD7	REPS1	1	chr14	93327529	chr6	138978335	SRR12048357.1264139
GF0556	H4C14	UQCC1	1	chr1	149835271	chr20	35371344	SRR12048357.1264614
GF0557	RPL34	PIN4	1	chr4	108620566	chrX	72273339	SRR12048357.1266220
GF0558	CNNM2	DDX5	1	chr10	103088461	chr17	64506296	SRR12048357.1268144
GF0559	RPA3	ICA1	1	chr7	7673449	chr7	8221399	SRR12048357.1268694
GF0560	RPL28	DDX27	1	chr19	55385936	chr20	49219421	SRR12048357.1268803
GF0561	RBM39	NUP50	1	chr20	35704381	chr22	45187179	SRR12048357.1268886
GF0562	HMGB1	THSD4	4	chr13	30461315	chr15	71164543	SRR12048357.894700
GF0563	RPL21	MT-RNR2	1	chr13	27254392	chrM	2168	SRR12048357.1269689
GF0564	NAA38	REL	1	chr17	7856687	chr2	60881678	SRR12048357.1269724
GF0565	TSPAN9	UBALD2	1	chr12	3211592	chr17	76270031	SRR12048357.1270576
GF0566	RPS6KA5	XRN2	1	chr14	91022846	chr20	21375235	SRR12048357.1271465
GF0567	RPLP0	RPL30	1	chr12	120201099	chr8	98045538	SRR12048357.1271991
GF0568	IQCG	MT-ND1	1	chr3	197950933	chrM	4155	SRR12048357.1272169
GF0569	SCAF11	RUNX1	1	chr12	45954593	chr21	35049028	SRR12048357.1272394
GF0570	H2AC8	SLC25A6	1	chr6	26216918	chrX	1392104	SRR12048357.1272574
GF0571	PACC1	H2AX	1	chr1	212379942	chr11	119094387	SRR12048357.1273909
GF0572	KCNN4	RPS14	1	chr19	43766539	chr5	150444240	SRR12048357.1274214
GF0573	MAPK1IP1L	PRICKLE2	1	chr14	55058599	chr3	64258684	SRR12048357.127443
GF0574	LAMTOR5-AS1	CASC15	1	chr1	110407699	chr6	22036685	SRR12048357.1274832
GF0575	SMYD3	MCRIP1	1	chr1	246243400	chr17	81827568	SRR12048357.1275518
GF0576	ACIN1	KCTD20	1	chr14	23064722	chr6	36490617	SRR12048357.127627
GF0577	PUM1	RPL3	1	chr1	30973228	chr22	39318592	SRR12048357.1276496
GF0578	PACC1	RPL9	1	chr1	212410519	chr4	39458441	SRR12048357.1277105
GF0579	SS18L1	PHF6	1	chr20	62146609	chrX	134428789	SRR12048357.1277732
GF0580	SDCBP	RPS6	1	chr8	58559671	chr9	19379604	SRR12048357.1277768
GF0581	NFIL3	NUP214	1	chr9	91415677	chr9	131174237	SRR12048357.1278043
GF0582	NUP58	TPSB2	1	chr13	25356383	chr16	1229951	SRR12048357.1278184
GF0583	QKI	MT-ATP8	1	chr6	163469517	chrM	8363	SRR12048358.3292586
GF0584	QKI	MT-ATP8	1	chr6	163431577	chrM	8363	SRR12048357.1278365
GF0585	CALR	CTNNBL1	1	chr19	12944481	chr20	37694040	SRR12048357.1278395
GF0586	PFKFB3	MAP3K20	1	chr10	6229163	chr2	173243924	SRR12048357.1278715
GF0587	ALYREF	EEF1D	1	chr17	81888398	chr8	143586760	SRR12048357.1279375
GF0588	UPF2	TRMT11	1	chr10	11973002	chr6	126058536	SRR12048357.1279671
GF0589	RPS23	CANX	1	chr5	82278351	chr5	179698956	SRR12048357.1279725
GF0590	ZC3H13	UBQLN1	1	chr13	46031731	chr9	83677839	SRR12048357.1279806
GF0591	SRRM1	SLC3A2	1	chr1	24643283	chr11	62880923	SRR12048357.1279838
GF0592	RPL19	PCMTD1	1	chr17	39200316	chr8	51817582	SRR12048357.1280383
GF0593	FAM177A1	ZNF706	1	chr14	35047694	chr8	101206154	SRR12048357.1281256
GF0594	FAM177A1	C18orf32	1	chr14	35047694	chr18	49484585	SRR12048357.1281256
GF0595	C18orf32	ZNF706	1	chr18	49485286	chr8	101206154	SRR12048357.1281256
GF0596	CLEC4OP	EIF3E	1	chr19	15864923	chr8	108201854	SRR12048357.1281835
GF0597	SEH1L	EZR	1	chr18	12987529	chr6	158765746	SRR12048357.1281903
GF0598	PLEKHA7	RPS6	2	chr11	16975032	chr9	19380235	SRR12048357.6317667
GF0599	RPL21P16	EEF1A1	1	chr10	120355152	chr6	73521019	SRR12048357.1283327
GF0600	TSC22D1	MT-CO3	1	chr13	44436830	chrM	9230	SRR12048357.1284796
GF0601	ABHD3	PDXK	1	chr18	21663794	chr21	43736891	SRR12048357.128524
GF0602	HIKESHI	NCALD	1	chr11	86304512	chr8	101802919	SRR12048357.1285367
GF0603	DHX15	TRDN	1	chr4	24554722	chr6	123277146	SRR12048357.1285610
GF0604	RPL31	ING3	1	chr2	101002288	chr7	120974913	SRR12048357.1286537
GF0605	CSNK1G1	PRKCB	1	chr15	64166577	chr16	24219668	SRR12048357.1286859
GF0606	RPL8	ANXA1	1	chr8	144792140	chr9	73151861	SRR12048357.1287190
GF0607	PPP6R3	RAB5A	1	chr11	68613898	chr3	19947378	SRR12048357.1287245
GF0608	GUSBP15	LYN	1	chr5	70522916	chr8	55900590	SRR12048357.128851
