##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-09-02T03:27:19.126245826Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/HEYA8_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr1	146228715	146228716	chr1	149455316	149455317	BP247	MEDIUM	-	+	RC=69;MD=8.72;GN=NOTCH2NLA,NOTCH2NLC,NBPF14;GI=ENSG00000264343.7,ENSG00000286219.2,ENSG00000270629.7;GC=69,69,31;CL=PotentialTransSplicing:69;MQ=13.2862,2.66244;MI=0.928666,0.934233;SA=53,64;BP=69;EX=69,69;IN=0,0;AC=chr1:146228715-/chr1:149455316+,chr1:149455566+/chr1:146156230-,chr1:149455574+/chr1:146156816-,chr1:149455574+/chr1:148607746-	RN=70c15e82-99cf-4df2-ba98-25013accc209-ccs,db96512c-e485-4806-8d9b-75a17f2b1b3b-ccs,33da2a77-4af3-4c45-b852-74f67a66f6e5-ccs,ced40e23-ef27-4308-9e2d-4c61c8ccf268-ccs,69a119d4-b580-4568-a370-d98e482e6a06-ccs,125d532e-e6f2-4ed5-b069-91e039e0f480-ccs,2dc7025f-ad51-42fb-b650-99d4ca7d41d9-ccs,aeb4cdf0-0a4b-47f9-aa57-d92b0ebfdf66-ccs,b0f8df84-9235-421b-9c49-c0d4f67e0da6-ccs,5a711093-0b7a-4144-a1ef-d68adc242452-ccs,1bd40eae-1a5e-470c-9735-74bd0c65008d-ccs,8e1d3ce9-548b-44f5-adb1-efa8d40a62b8-ccs,b908d280-ecbf-4536-94e7-858f685f22da-ccs,d6fa3715-6824-4ae0-968b-97def483e870-ccs,96701d67-ac62-4b25-b885-83cc36e9de6a-ccs,6a9bb1d0-2e74-4d2b-a483-28f65c7e9341-ccs,5d3334b1-95a7-4990-8772-f12cf216681a-ccs,ef5a67f5-2a57-4a02-b403-fa71d176135a-ccs,7084e270-a08f-4648-ba04-2ac75b23625a-ccs,ba1f0b8b-9d26-47d6-8318-de5924a5f839-ccs,b5ef3874-1da2-4723-8fc6-8bff8a3661a3-ccs,477ee483-2957-482a-8cc1-e5646b7a5f4f-ccs,5283decf-f5e7-4715-98fb-b10ed2fbaec2-ccs,30f72743-0acb-44ad-9365-934b1d8ba343-ccs,8a2f103e-0ec5-4cb7-987b-6f8580024cc7-ccs,281047c7-023e-4e34-ae1c-c959dec488c2-ccs,38d90f8f-8966-482b-a5f1-146d8c3906ed-ccs,1e982c49-9edc-4734-88e4-be197244ea73-ccs,50ae7a12-256c-45ed-b166-1a61ff062a83-ccs,0bbc7549-f551-4bf1-86ca-9465ee18c78f-ccs,3ab37942-bd55-4fe2-9eac-36e40d28f49e-ccs,aba8f328-8850-4c02-91a3-f84c97a970a7-ccs,cf57d6ba-ec22-45cd-91e5-03113cc4f647-ccs,5e645819-948e-454e-8c67-088468152ecb-ccs,faf4c046-68d4-44a1-924b-d38216d0c6ff-ccs,28ddee73-58b9-4f0c-b2a4-a921dbe91080-ccs,dd1a2efa-f036-4feb-a13a-757654b61c87-ccs,245b4900-1fa4-423e-b1b6-5c8a57580ccd-ccs,e48dc806-0e4b-40b9-8176-88fa09e7f5b5-ccs,1af57525-2fa4-48e4-ac74-af74f63fd1f9-ccs,3d686765-1f39-4794-9590-d21aa7ccf2ef-ccs,34d9c1fc-bdff-40b2-b0d2-821176e160cd-ccs,6b1a15f4-307e-4767-87f0-f2ff8045e369-ccs,6aca1015-5304-469d-8b2f-b8b9fdc4f1cb-ccs,8b042404-47a7-4468-886e-85581aa4f8b8-ccs,91001971-2553-45cd-a2b4-c259e5b0165d-ccs,9c20712f-b44f-4cf4-add7-5cd824d0dba0-ccs,2ba69cf9-7868-4f60-83b2-a5681ed17f9f-ccs,c736490d-128d-461f-955d-a7bcf2697cb7-ccs,f6be159d-7d6b-408a-a696-704a8d91f2af-ccs,e802e0f0-a743-4d10-ae50-212aef0e8277-ccs,dd0efeff-1429-46fb-a24c-81faf1a2a2ae-ccs,3f816746-e5ba-4b9d-9125-4922955f91c7-ccs,9ee88f6b-e11e-44a8-b17c-111726fd0be6-ccs,3f8a84e7-968a-447c-bded-e5185dff63f3-ccs,0b5efc98-18a5-42f4-b995-db26ca0ad5ef-ccs,621787f6-554e-47bf-840c-668258fbf3ef-ccs,9df5c3bc-7579-436f-92ee-44081729d742-ccs,ee66c110-5767-4f07-b498-3294643b804f-ccs,8f869de4-ada4-4a7b-afef-9af7fee46686-ccs,56f4f498-0a16-4950-a1a8-7ec7ddbbba3c-ccs,5a28a31e-d39d-4536-937d-3a59210d6d98-ccs,c23cd55d-acd6-40aa-b88d-070759c77ac8-ccs,d122dde2-eb48-45d1-bcfd-6de36e6427d8-ccs,331035cf-7f7c-45cb-92e6-97f8aa7a7c70-ccs,90ba1c60-f936-4dcd-8715-ebeb70c77109-ccs,c5d888e9-b152-49cc-bee5-265f70981f00-ccs,9733792d-1455-4423-aab6-128f62db4768-ccs,25d3838e-3d3c-49b2-b6a1-4c89d8775d6b-ccs;ON=.;CB=.
chr1	147083410	147083411	chr2	169805660	169805661	BP87	MEDIUM	-	+	RC=1;MD=0;GN=SSBL4P,SSB;GI=ENSG00000230832.3,ENSG00000138385.16;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.90795,0.926112;SA=1,0;BP=1;EX=0,1;IN=0,0;AC=chr1:147083410-/chr2:169805660+	RN=909ee59f-ed05-43f1-8cb9-8ffe41c6ad3e-ccs;ON=.;CB=.
chr1	148143413	148143414	chr1	146948057	146948058	BP259	MEDIUM	-	+	RC=1;MD=0;GN=NBPF12,NBPF11;GI=ENSG00000268043.9,ENSG00000263956.8;GC=1,1;CL=FUSION:1;MQ=36.9671,60;MI=0.889665,0.895849;SA=1,0;BP=1;EX=1,0;IN=0,1;AC=chr1:148143413-/chr1:146948057+,chr1:146939012+/chr1:148143684-	RN=1132e7ce-bb2b-4b81-a526-225418c2b9b1-ccs;ON=.;CB=.
chr1	148151746	148151747	chr1	90916991	90916992	BP277	MEDIUM	-	-	RC=1;MD=0;GN=NBPF11,ZNF644;GI=ENSG00000263956.8,ENSG00000122482.22;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.917197,0.909472;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:148151746-/chr1:90916991-	RN=1fd167b6-771c-4532-b8d3-3a896fce87d7-ccs;ON=.;CB=.
chr1	148459599	148459600	chr1	145168978	145168979	BP279	MEDIUM	-	-	RC=3;MD=37.8;GN=LINC01138,LINC01145;GI=ENSG00000274020.4,ENSG00000290867.1;GC=3,3;CL=FUSION:3;MQ=0,44.6852;MI=0.931763,0.896875;SA=3,0;BP=3;EX=3,3;IN=0,0;AC=chr1:148459599-/chr1:145168978-	RN=03cb438f-8a9b-46e3-aaa7-9bf5a5e69d1d-ccs,9c502172-c8cd-4739-aea6-279b6a805329-ccs,001481fe-6cd6-4fa1-9ed8-f1b18dc4cfbb-ccs;ON=.;CB=.
chr1	148459600	148459601	chr1	145200735	145200736	BP280	MEDIUM	-	-	RC=3;MD=18.2;GN=LINC01138,LINC01145;GI=ENSG00000274020.4,ENSG00000290867.1;GC=3,3;CL=FUSION:3;MQ=1,5.13088;MI=0.940834,0.915678;SA=3,0;BP=3;EX=3,3;IN=0,0;AC=chr1:148459600-/chr1:145200735-	RN=a08ef526-7a23-4043-88aa-d206d0d597d5-ccs,caaafdb9-2031-4598-b953-dea48761b051-ccs,e7d000e1-02c1-4319-bc92-32dfcada92fa-ccs;ON=.;CB=.
chr1	148459602	148459603	chr1	145164639	145164640	BP278	MEDIUM	-	-	RC=1;MD=0;GN=LINC01138,LINC01145;GI=ENSG00000274020.4,ENSG00000290867.1;GC=1,1;CL=FUSION:1;MQ=0,1;MI=0.904494,0.901141;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:148459602-/chr1:145164639-	RN=d0990dcb-374f-4b32-8811-1da15ff4a747-ccs;ON=.;CB=.
chr1	148459603	148459604	chr1	120952434	120952435	BP261	MEDIUM	-	+	RC=4;MD=0.375;GN=LINC01138,LINC00623;GI=ENSG00000274020.4,ENSG00000226067.7;GC=4,4;CL=FUSION:4;MQ=1.48765,40.9793;MI=0.908755,0.913125;SA=4,0;BP=4;EX=3,4;IN=1,0;AC=chr1:148459603-/chr1:120952434+	RN=9b968e85-7021-4289-a71c-0e95ffe3ea1c-ccs,6cf8b3b2-043d-4a3f-ae63-4a82c5d19617-ccs,897eb55c-962d-4914-be05-5dd7e97d57e2-ccs,130b702f-68b3-44eb-a033-b860418f25e4-ccs;ON=.;CB=.
chr1	148459603	148459604	chr1	149646594	149646595	BP263	MEDIUM	-	+	RC=1;MD=0;GN=LINC01138,LINC00869;GI=ENSG00000274020.4,ENSG00000291158.1;GC=1,1;CL=FUSION:1;MQ=0,3.97594;MI=0.960317,0.925385;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:148459603-/chr1:149646594+	RN=af9a06f4-4eeb-4f2c-98ee-dfb40541be03-ccs;ON=.;CB=.
chr1	148784483	148784484	chr1	120163362	120163363	BP302	MEDIUM	-	-	RC=4;MD=1.88;GN=SEC22B,SEC22B3P;GI=ENSG00000265808.4,ENSG00000275140.1;GC=4,4;CL=PotentialTransSplicing:4;MQ=4.69053,11.9933;MI=0.962137,0.902629;SA=4,4;BP=4;EX=4,4;IN=0,0;AC=chr1:120156364-/chr16:4364902-,chr1:120176305-/chr1:148784590-,chr1:148784483-/chr1:120163362-	RN=4c558047-ac60-4068-98b8-cb7e468b8326-ccs,f6d84b3e-a17e-4e5b-8bb1-e27c9561342b-ccs,ed56a6c6-35d8-4789-92fb-1994f92bb381-ccs,4d1a4736-d28f-4da2-8c08-67b9000f36f6-ccs;ON=.;CB=.
chr1	149840719	149840720	chr12	6492461	6492462	BP97	MEDIUM	-	-	RC=1;MD=0;GN=H3C14,MRPL51;GI=ENSG00000203811.2,ENSG00000111639.8;GC=1,1;CL=FUSION:1;MQ=0,60;MI=0.945263,0.967427;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:149840719-/chr12:6492461-	RN=0b7e1b5f-85d3-42d1-a1dd-43371e36416d-ccs;ON=.;CB=.
chr1	150266530	150266531	chr8	30351907	30351908	BP76	MEDIUM	-	+	RC=1;MD=0;GN=APH1A,TUBBP1;GI=ENSG00000117362.13,ENSG00000127589.4;GC=1,1;CL=FUSION:1;MQ=60,1;MI=0.941667,0.878689;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:150266530-/chr8:30351907+	RN=4fad22a1-fc8c-480d-ad76-b510b32fddc9-ccs;ON=.;CB=.
chr1	151762430	151762431	chr8	76603649	76603650	BP86	MEDIUM	-	-	RC=6;MD=15.3;GN=MRPL9,MRPL9P1;GI=ENSG00000143436.11,ENSG00000254305.1;GC=6,6;CL=FUSION:6;MQ=17.7344,21.5817;MI=0.926841,0.884966;SA=6,6;BP=6;EX=6,6;IN=0,0;AC=chr1:151762430-/chr8:76603649-,chr8:76603358-/chr1:151760181-	RN=d48ecda8-d029-4859-bd73-6ce4cae3736e-ccs,52155feb-7c49-4ae5-bbb3-680c4c7060d8-ccs,7c2472fb-3833-4728-80b0-724df61b1dac-ccs,2332a0e4-586d-4923-bc58-61de70b1de76-ccs,1bc6e87f-b560-4eed-965c-5c0e2613babd-ccs,3b4d106d-e21e-47be-bb66-6757517b83e2-ccs;ON=.;CB=.
chr1	151762988	151762989	chr8	76603649	76603650	BP87	MEDIUM	-	-	RC=57;MD=70.4;GN=MRPL9,MRPL9P1;GI=ENSG00000143436.11,ENSG00000254305.1;GC=57,57;CL=FUSION:57;MQ=23.4786,18.1827;MI=0.938881,0.886657;SA=56,57;BP=57;EX=57,57;IN=0,0;AC=chr1:151762988-/chr8:76603649-,chr8:76603358-/chr1:151760181-	RN=7f7d2400-4840-40f3-b451-0b46dedad829-ccs,639e2fae-c68a-4ef3-9d9f-93d943e779ea-ccs,5af0372a-f42a-4ed2-8ca5-086d64e06535-ccs,1c2add0b-0d8c-4365-a410-b8c95ec7aaa4-ccs,d80a747e-56eb-42da-b19a-86d7a84ea082-ccs,76b45611-776f-457c-b4ef-7323e3891d85-ccs,6db8d7dd-3f3c-4f98-be8a-11d89b9a9057-ccs,35713796-3bbe-43c3-91cc-b4e124b0891d-ccs,005398b2-8804-4842-bfdc-3efc680131b8-ccs,54554431-7fa5-4b0e-a4df-94e0f0d7ae7b-ccs,514dcb8f-11ed-4a54-9ba2-1a99963d8441-ccs,be8c4928-2bdb-4ffe-bd22-6d1ec398bacc-ccs,f209dd86-5bfe-4652-be85-5c779de6de28-ccs,4cced72f-a4bc-4e6d-901b-b54a28ff811c-ccs,7a4973d9-c196-4a1c-8c79-975d33e8ef7b-ccs,bcf2c857-78fc-4539-a076-f7f4c02f7dd0-ccs,8a4f1c97-31f4-4b97-8b78-67e742b20c42-ccs,ec1b3226-5e07-4cf4-9b70-414e48e45757-ccs,056681cd-3230-4c89-9641-cae0bcc95f9a-ccs,5591d124-4e7a-402e-af22-fe7168ee034b-ccs,35145c0c-f7df-4cb1-a793-328285a1e5e5-ccs,6abffb74-7cf5-47c5-af25-c9d127101e69-ccs,6e4ef3d1-0554-485b-a426-23f2e47bf7ac-ccs,d0a1136e-31d4-4927-897d-8ac84f58b2ed-ccs,701906a4-eb16-47d7-84a7-85ba827562fb-ccs,682c6908-b7d3-4135-b1e5-94fd550729ea-ccs,bca6f227-9182-4a72-bcbd-73a77856e233-ccs,aa20755e-2fb3-4441-8abc-a846bc841bf0-ccs,19e72bd3-0ef9-4ded-a7fe-997c3ba61194-ccs,a0983b37-98d0-46f7-b75f-727426b1caea-ccs,7f6aee13-d252-4722-a2c3-0ffbb988df4f-ccs,4e4fbfef-160f-41cf-bc46-02d2607d24ae-ccs,dcda2db0-134a-44ba-b342-55312effe45b-ccs,0057bf79-afbc-40c0-b3e9-f622e9a0d80c-ccs,ea10c35a-4c14-40dc-af4e-e5a38b5f19fa-ccs,b57005ae-9ac8-4341-87c3-fe89775df2cc-ccs,667a40f9-951f-4a38-b653-5fcba5594362-ccs,867fa24a-81a4-4bb6-9a48-7ccf54ea254b-ccs,962ff649-7b59-4453-a179-91d44eb6543e-ccs,64c99512-dab3-48ee-9b37-373a0ecd5c3b-ccs,dfe9e53e-79bd-4681-983e-1f4c108c9eb6-ccs,dd40eba3-888f-4cd3-a3c6-5fa75af0d664-ccs,393ab77a-1894-4d4a-a608-14cfd28e6ac6-ccs,e0a72e2b-85b3-4cfe-8d15-1df226b8d311-ccs,5e79ab4b-baa3-46fd-8f0d-a3295d4b10c8-ccs,e149e16e-f319-4fff-8c15-e3e3b9126e13-ccs,3f4b99db-1690-49d2-ac20-629b01e4c188-ccs,55aa62e2-f526-4de5-83fc-810256591440-ccs,647b5f1b-21e9-43d9-9cec-b8b4cf357dd4-ccs,8d357be4-60b0-4c9f-856c-beac57cd5d9b-ccs,1d9337cd-0d16-4256-bcf0-6e6b86ebc4d1-ccs,006d87d3-d9bc-4510-a232-431008726361-ccs,ab8a571c-16a5-46a5-b852-a9bdbf3a3b52-ccs,dfb10f5d-2ffa-427c-adb0-aea3d0f333b4-ccs,5b9b0573-9e32-4b95-9c90-8a30730245bc-ccs,9ebc7cce-032a-4e47-aa75-fb87dcd92c68-ccs,604081e2-be03-40fc-b172-b98ebf5dbba7-ccs;ON=.;CB=.
chr1	151889982	151889983	chr12	22008444	22008445	BP113	MEDIUM	-	+	RC=3;MD=1.17;GN=THEM4,ENSG00000255627;GI=ENSG00000159445.13,ENSG00000255627.1;GC=3,3;CL=FUSION:3;MQ=23.988,2.75546;MI=0.958158,0.884842;SA=3,0;BP=3;EX=3,0;IN=0,0;AC=chr1:151889982-/chr12:22008444+	RN=add05bee-c69e-4531-90b2-9ec780cece66-ccs,a52bf215-1d8f-4c20-96df-d3f4f4c8ace4-ccs,5ac8ce45-0941-402c-b760-5babfd48f104-ccs;ON=.;CB=.
chr1	151889983	151889984	chr15	55443068	55443069	BP88	MEDIUM	-	-	RC=1;MD=0;GN=THEM4,ENSG00000260036;GI=ENSG00000159445.13,ENSG00000260036.1;GC=1,1;CL=FUSION:1;MQ=16.0102,1;MI=0.951119,0.870759;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:151889983-/chr15:55443068-	RN=23c01fc3-fc9a-4fe7-9940-06337b649ebe-ccs;ON=.;CB=.
chr1	151895010	151895011	chr12	22008444	22008445	BP114	MEDIUM	-	+	RC=2;MD=0.25;GN=THEM4,ENSG00000255627;GI=ENSG00000159445.13,ENSG00000255627.1;GC=2,2;CL=FUSION:2;MQ=40.6783,3.49533;MI=0.939757,0.895368;SA=2,0;BP=2;EX=2,0;IN=0,0;AC=chr1:151895010-/chr12:22008444+	RN=4cd1a6b2-3576-4557-93b4-7e0699ca77cc-ccs,83684f7f-c82e-45d0-9115-d80cc5257eb9-ccs;ON=.;CB=.
chr1	151909363	151909364	chr12	22008443	22008444	BP115	MEDIUM	-	+	RC=1;MD=0;GN=THEM4,ENSG00000255627;GI=ENSG00000159445.13,ENSG00000255627.1;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.939189,0.881648;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:151909363-/chr12:22008443+,chr12:22008846+/chr1:151874921-	RN=dca56420-1173-421b-bc12-9b349cc5932a-ccs;ON=.;CB=.
chr1	151982913	151982914	chr15	35372040	35372041	BP89	MEDIUM	-	-	RC=1;MD=0;GN=S100A10,DPH6;GI=ENSG00000197747.9,ENSG00000134146.12;GC=1,1;CL=FUSION:1;MQ=56.817,60;MI=0.938085,0.894881;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:151982913-/chr15:35372040-	RN=eea64355-a2cd-4e50-9ead-d79bdb9faee1-ccs;ON=.;CB=.
chr1	151982913	151982914	chr5	150094292	150094293	BP80	MEDIUM	-	+	RC=1;MD=0;GN=S100A10,RPL7P1;GI=ENSG00000197747.9,ENSG00000214485.6;GC=1,1;CL=FUSION:1;MQ=60,1;MI=0.954923,0.917098;SA=1,0;BP=1;EX=1,0;IN=0,0;AC=chr1:151982913-/chr5:150094292+	RN=02c534f9-8a93-4b0d-a723-2179f174fe64-ccs;ON=.;CB=.
chr1	151982915	151982916	chr19	19320840	19320841	BP111	MEDIUM	-	+	RC=1;MD=0;GN=S100A10,MAU2;GI=ENSG00000197747.9,ENSG00000129933.21;GC=1,1;CL=FUSION:1;MQ=49.8642,33.0141;MI=0.936169,0.933197;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:151982915-/chr19:19320840+	RN=7a47173e-387b-4ccc-bb61-3c47a478e09e-ccs;ON=.;CB=.
chr1	151982924	151982925	chr17	82458749	82458750	BP107	MEDIUM	-	+	RC=1;MD=0;GN=S100A10,NARF;GI=ENSG00000197747.9,ENSG00000141562.19;GC=1,1;CL=FUSION:1;MQ=60,51.5306;MI=0.950777,0.969255;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:151982924-/chr17:82458749+	RN=abe408ec-a0ba-493d-8bbd-82cad6544f83-ccs;ON=.;CB=.
chr1	151982929	151982930	chr17	18093815	18093816	BP106	MEDIUM	-	+	RC=1;MD=0;GN=S100A10,DRG2;GI=ENSG00000197747.9,ENSG00000108591.10;GC=1,1;CL=FUSION:1;MQ=60,46.8075;MI=0.942626,0.95958;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:151982929-/chr17:18093815+	RN=40a8a519-5c3d-4f8a-8439-df23abdc556c-ccs;ON=.;CB=.
chr1	120163208	120163209	chr1	149354093	149354094	BP106	MEDIUM	-	+	RC=8;MD=2.56;GN=SEC22B,SEC22B2P;GI=ENSG00000265808.4,ENSG00000274423.1;GC=8,8;CL=PotentialTransSplicing:8;MQ=7.57138,8.31919;MI=0.962246,0.926542;SA=8,8;BP=8;EX=8,8;IN=0,0;AC=chr1:120163208-/chr1:149354093+,chr1:149354236+/chr1:120157194-,chr1:149354236+/chr1:120159404-	RN=e77151ff-bb14-4bf1-8461-f17b2c48de4f-ccs,b92889f8-d161-413b-b8b3-50b693d72300-ccs,0ec435b1-5458-40de-9598-be476da78f22-ccs,db38d18d-fada-4c4f-816b-9502a99a7342-ccs,fbae3b87-5612-4fa4-8531-144d3348de7a-ccs,0f310228-b33f-4467-b698-ffced680e66e-ccs,4c33d7ae-8929-4381-b95a-7be1146bbb3b-ccs,74f0d6ea-a27b-4c45-96ef-c8c1ff084fd4-ccs;ON=.;CB=.
chr1	120176305	120176306	chr1	148784590	148784591	BP166	MEDIUM	-	-	RC=5;MD=0.1;GN=SEC22B,SEC22B3P,SEC22B2P;GI=ENSG00000265808.4,ENSG00000275140.1,ENSG00000274423.1;GC=5,5,2;CL=PotentialTransSplicing:5;MQ=60,5.04281;MI=0.96082,0.948192;SA=5,5;BP=5;EX=5,5;IN=0,0;AC=chr1:120163208-/chr1:149354094+,chr1:120176305-/chr1:148784590-,chr1:148784483-/chr1:120163362-,chr1:148784485-/chr1:149351282+,chr1:148784497-/chr1:120163369-,chr1:149351409+/chr1:120160530-,chr1:149354236+/chr1:120159404-	RN=08b5af5d-3511-43e6-8df3-cffae2c4c173-ccs,f6d84b3e-a17e-4e5b-8bb1-e27c9561342b-ccs,ed56a6c6-35d8-4789-92fb-1994f92bb381-ccs,4d1a4736-d28f-4da2-8c08-67b9000f36f6-ccs,e1a31030-c21d-4c37-902e-fe32f3f7395c-ccs;ON=.;CB=.
chr1	120176305	120176306	chr1	149354093	149354094	BP110	MEDIUM	-	+	RC=4;MD=2;GN=SEC22B,SEC22B2P;GI=ENSG00000265808.4,ENSG00000274423.1;GC=4,4;CL=PotentialTransSplicing:4;MQ=48.7681,6.80896;MI=0.960687,0.915678;SA=4,4;BP=4;EX=4,4;IN=0,0;AC=chr1:120176305-/chr1:149354093+,chr1:149354236+/chr1:120157194-	RN=9eab0a3d-dcbc-478f-b64b-05951bd59f03-ccs,b7bf9fc1-dbe8-4f36-bbb2-9d622cfd3a0f-ccs,40d5a8ac-63d0-4904-a614-9f0fe780182c-ccs,e0727e79-2fe5-4ae7-bc1e-606a1687ff8e-ccs;ON=.;CB=.
chr1	120341714	120341715	chr1	120953217	120953218	BP113	MEDIUM	-	+	RC=2;MD=1.5;GN=ENSG00000290569,LINC00623;GI=ENSG00000290569.1,ENSG00000226067.7;GC=2,2;CL=FUSION:2;MQ=23.4953,3.98859;MI=0.937316,0.940529;SA=0,2;BP=2;EX=1,2;IN=0,0;AC=chr1:120341714-/chr1:120953217+	RN=b367f09d-a06f-4c51-9875-5e6d4ab00948-ccs,f69160b4-ebce-404e-b448-21147e39affe-ccs;ON=.;CB=.
chr1	120341715	120341716	chr1	120952434	120952435	BP112	MEDIUM	-	+	RC=11;MD=2.27;GN=ENSG00000290569,LINC00623;GI=ENSG00000290569.1,ENSG00000226067.7;GC=11,11;CL=FUSION:11;MQ=11.2416,10.4165;MI=0.898332,0.924624;SA=11,0;BP=11;EX=0,11;IN=0,0;AC=chr1:120341715-/chr1:120952434+	RN=187e72c1-bdd0-4641-bd9c-09f54a198649-ccs,2c638feb-baa6-4dc5-bac3-5317870231c0-ccs,b3d43b29-2b43-4bd3-916f-ed09b52c316c-ccs,0f668585-f354-405d-a44f-74e20424ee1c-ccs,98de33c2-cc4a-405c-9c40-1235080a4718-ccs,5e04ab36-8f5b-46f8-a882-a445602fe369-ccs,8f9dd40d-e0f4-41c7-9d22-64378f19e78c-ccs,cadc83c3-473d-40b7-a0f7-c48dc4fa9eb4-ccs,b2df2169-0aaf-4a8e-a8b2-c2518d22742e-ccs,6dcaada7-0470-4802-8e88-6284704fecc7-ccs,2bfbecf6-7849-4894-aa79-0140a6e8d96e-ccs;ON=.;CB=.
chr1	120341717	120341718	chr1	149250561	149250562	BP114	MEDIUM	-	+	RC=2;MD=2.75;GN=ENSG00000290569,ENSG00000274265;GI=ENSG00000290569.1,ENSG00000274265.5;GC=2,2;CL=FUSION:2;MQ=2.9245,16.246;MI=0.895512,0.924132;SA=2,0;BP=2;EX=1,2;IN=0,0;AC=chr1:120341717-/chr1:149250561+	RN=3340cafa-4f3a-4690-a6bf-3aa00a75902c-ccs,24c19b48-9954-49ec-8317-ea8a6eba4126-ccs;ON=.;CB=.
chr1	120543014	120543015	chr1	148968832	148968833	BP130	MEDIUM	-	+	RC=8;MD=2.88;GN=PDE4DIP,PDE4DIPP2;GI=ENSG00000178104.22,ENSG00000275131.4;GC=8,8;CL=PotentialTransSplicing:8;MQ=5.13839,10.3922;MI=0.94168,0.917184;SA=8,8;BP=8;EX=8,8;IN=0,0;AC=chr1:120538568-/chr1:148981287+,chr1:120543014-/chr1:148968832+,chr1:120548286-/chr1:148965483+,chr1:120548286-/chr1:148966537+,chr1:120550143-/chr1:148962426+,chr1:120550143-/chr1:148966835+,chr1:148953904+/chr1:120548734-,chr1:148953904+/chr1:120550277-,chr1:148960784+/chr1:120548734-,chr1:148966975+/chr1:120543193-,chr1:148969026+/chr1:120538726-	RN=fb5ca417-1f47-4887-8c45-dafaddd5d50f-ccs,ed69f07b-3c48-4949-8ac5-c31acf1a19b9-ccs,7dde540d-05c4-45d0-9530-2b5789578a75-ccs,b7d0df10-4f11-42e8-8fe0-75986e04e46c-ccs,1889d9f4-ca04-4b49-8225-51eedd641cfa-ccs,8cdfc346-0c4d-48c5-9150-54ca466278f0-ccs,76b520ef-5fcc-42be-a3b2-d51ff5c55f26-ccs,8e44634e-163b-4909-9fb9-3f6882b41c4b-ccs;ON=.;CB=.
