##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-09-03T03:27:17.604573110Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/NA12878_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr7	143861207	143861208	chr7	143600626	143600627	BP607	MEDIUM	-	+	RC=1;MD=0;GN=TCAF1,TCAF1P1;GI=ENSG00000198420.10,ENSG00000223459.6;GC=1,1;CL=PotentialTransSplicing:1;MQ=18.7979,2.98864;MI=0.912822,0.885675;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr7:143861207-/chr7:143600626+,chr7:143875989-/chr7:143598035+,chr7:143598997+/chr7:143861309-,chr7:143604824+/chr7:143854141-	RN=ffd5bafd-e3ec-4b17-a3e1-01131e23702b-ccs;ON=.;CB=.
chr7	143875987	143875988	chr7	143598041	143598042	BP79	MEDIUM	-	+	RC=1;MD=0;GN=TCAF1,TCAF1P1,N/A;GI=ENSG00000198420.10,ENSG00000223459.6,N/A;GC=1,1,1;CL=PotentialTransSplicing:1;MQ=60,1.18692;MI=0.879159,0.894115;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr7:143860220-/chr7:143602798+,chr7:143875987-/chr7:143598041+,chr7:143599009+/chr7:143860430-,chr7:143604824+/chr7:143607793+	RN=8a14834c-68eb-4da6-8650-0d0c4c3e3982-ccs;ON=.;CB=.
chr7	143875989	143875990	chr7	143598035	143598036	BP609	MEDIUM	-	+	RC=4;MD=17.8;GN=TCAF1,TCAF1P1;GI=ENSG00000198420.10,ENSG00000223459.6;GC=4,4;CL=PotentialTransSplicing:4;MQ=60,3.10949;MI=0.873391,0.896115;SA=4,4;BP=4;EX=4,4;IN=0,0;AC=chr7:143861207-/chr7:143600626+,chr7:143875989-/chr7:143598035+,chr7:143598997+/chr7:143861309-,chr7:143604824+/chr7:143854141-	RN=8b0916ef-f964-4e3d-92eb-ca38ba25468f-ccs,caf011f1-029b-4ae7-b15d-cb322dcc7a12-ccs,bfba2137-4606-495c-929f-3cf91cb8b199-ccs,ffd5bafd-e3ec-4b17-a3e1-01131e23702b-ccs;ON=.;CB=.
chr7	148813960	148813961	chr21	35600023	35600024	BP564	MEDIUM	-	-	RC=37;MD=14.4;GN=EZH2,EZH2P1;GI=ENSG00000106462.12,ENSG00000231300.1;GC=37,37;CL=PotentialTransSplicing:37;MQ=19.1264,15.228;MI=0.91103,0.892086;SA=32,29;BP=37;EX=37,37;IN=0,0;AC=chr21:35599794-/chr7:148807708-,chr7:148813960-/chr21:35600023-	RN=7972d455-0846-4cd6-b833-854baff270e3-ccs,63f8a929-dd10-44d0-96b9-42da6a989612-ccs,63260442-6d3b-4850-b502-bc6aba433728-ccs,83d14bdb-6fd1-4cbc-af2e-fe098963d35d-ccs,f442ce74-ca11-4127-93b9-23a9973841e6-ccs,2d60af39-2531-495d-b480-9f777302d6e4-ccs,ac5757c4-87dd-4e14-a81b-2bc74f8aa786-ccs,91b1a9a9-20ff-4906-b331-ff19e6b6b100-ccs,762f0146-0287-439a-ae1a-3f81cf03b0af-ccs,9d15ad54-5341-4c7b-a7d6-989f3231f1ad-ccs,e3243684-c557-4757-b68d-632672fdd4d1-ccs,196dbf4a-c8cc-4608-b528-547073473fe2-ccs,afbb3614-bd7d-49cd-a085-cd566bd64bf4-ccs,25030ae4-452d-44cf-aa07-43beabb36bdd-ccs,935572ff-74f4-408f-b2cb-3100293a7c0b-ccs,d018b57d-2351-4d8d-a24c-e112779a4a5b-ccs,8a260745-1c1d-4522-be16-6b60b55f3165-ccs,0d85a778-29d7-40bc-99b1-5ef698ddba06-ccs,6542a590-b983-4e08-bf32-8438d1bca5e1-ccs,d5d571e2-653b-48e1-9392-030b2d10dbeb-ccs,f36878b7-a181-48bf-96d7-69acc198187b-ccs,1313922b-0e8d-4ac7-b392-dafb81e1a795-ccs,23d0de40-df33-4f28-b748-765f72b92ed2-ccs,86aad2f0-7eae-417d-8da2-e30219f5c884-ccs,14834e32-681f-48a4-bcd2-731059f40bd1-ccs,946a0c01-5761-4ee2-acf3-f7414a3e272e-ccs,745166b5-f449-4a51-9ac4-5f31c4297758-ccs,b8ccb531-4e4c-4d1e-8cd7-e96a12093df1-ccs,df45ad96-2791-4cbb-a570-9dcad5a7b704-ccs,fcdc5216-b686-486f-a9e0-75b3626ea757-ccs,0e08c798-b4c0-47e7-b7dc-aef54015b364-ccs,b6daf825-983f-40b6-be1c-bd99d8d4918f-ccs,433a673d-5271-42cc-a7c4-fc0115bbcb9a-ccs,ff39ebdd-d9a7-47a9-a828-25e34b170223-ccs,80ad50da-ff4f-4491-82fd-38f9569bd36b-ccs,aba6f57b-553c-44d4-a10e-96ed6fd9995a-ccs,9ebc275d-e98e-45b7-9074-36e11afd055d-ccs;ON=.;CB=.
chr7	148817875	148817876	chr21	35600023	35600024	BP567	MEDIUM	-	-	RC=11;MD=11.4;GN=EZH2,EZH2P1;GI=ENSG00000106462.12,ENSG00000231300.1;GC=11,11;CL=PotentialTransSplicing:11;MQ=42.2569,15.5761;MI=0.93652,0.89183;SA=10,10;BP=11;EX=11,11;IN=0,0;AC=chr21:35599794-/chr7:148807708-,chr7:148817875-/chr21:35600023-	RN=0e01343c-91d5-4225-99cf-d09823f34159-ccs,e80b16e8-5c85-48fb-8710-1d13275c01a7-ccs,df999299-254a-42a5-85ef-1fec293023bf-ccs,db42dbde-65ba-4015-abe8-ce90797c4c2d-ccs,d9a29dd2-b6b6-46a3-973f-2212c4ed63da-ccs,7c138b24-db26-4faf-adfa-d1d94c9eb636-ccs,82d2ed46-b2fb-4802-82db-6b287e2fba16-ccs,8eace9cc-cfde-4a1e-8c0e-97b790d93105-ccs,9c1a0f1c-a81f-4454-8f44-27edc25eb82a-ccs,07f83327-1f83-4fae-be39-9471024a24bf-ccs,80d55c89-a63b-4d6b-9318-b5d356117a5f-ccs;ON=.;CB=.
chr7	150284751	150284752	chr7	152854465	152854466	BP610	MEDIUM	-	+	RC=1;MD=0;GN=ACTR3B,ACTR3C;GI=ENSG00000133627.18,ENSG00000106526.12;GC=1,1;CL=FUSION:1;MQ=1.73925,60;MI=0.967158,0.854423;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr7:150284751-/chr7:152854465+,chr7:152823516+/chr7:150284843-	RN=c002b653-be6b-4ba8-a5d1-0fca27ef73d1-ccs;ON=.;CB=.
chr7	151223693	151223694	chr3	88318012	88318013	BP537	MEDIUM	-	+	RC=2;MD=73.8;GN=ABCF2,ABCF2P1;GI=ENSG00000033050.9,ENSG00000242159.1;GC=2,2;CL=FUSION:2;MQ=34.5845,60;MI=0.851468,0.861275;SA=2,0;BP=2;EX=2,2;IN=0,0;AC=chr3:88319085+/chr7:151213988-,chr7:151223693-/chr3:88318012+	RN=c1053239-66e3-4c9b-bd48-9c12c9e21ef1-ccs,47d5dec6-3fdb-427d-88d6-f0031b56f334-ccs;ON=.;CB=.
chr7	151226306	151226307	chr3	88317951	88317952	BP538	MEDIUM	-	+	RC=2;MD=34;GN=ABCF2,ABCF2P1;GI=ENSG00000033050.9,ENSG00000242159.1;GC=2,2;CL=FUSION:2;MQ=36.983,59.2265;MI=0.912393,0.861793;SA=2,1;BP=2;EX=2,2;IN=0,0;AC=chr3:88319085+/chr7:151213988-,chr7:151226306-/chr3:88317951+	RN=d9711819-8912-4a5d-8ffc-6742af307f30-ccs,06437771-8ecb-4758-bff7-e64a65f00ceb-ccs;ON=.;CB=.
chr7	151471393	151471394	chr10	47706518	47706519	BP550	MEDIUM	-	+	RC=3;MD=72;GN=RHEB,RHEBP2;GI=ENSG00000106615.10,ENSG00000226964.1;GC=3,3;CL=FUSION:3;MQ=60,1.78975;MI=0.901985,0.877296;SA=0,3;BP=3;EX=1,0;IN=2,3;AC=chr7:151471393-/chr10:47706518+	RN=45bac252-d791-4f3b-abc3-dd3dbe8685f0-ccs,b8f8f296-8202-4eec-b4a6-e34c2eef3fd8-ccs,4a64aee8-92a0-4458-8b50-6b9af4d65f0f-ccs;ON=.;CB=.
chr7	151518754	151518755	chr10	47706253	47706254	BP551	MEDIUM	-	+	RC=1;MD=0;GN=RHEB,RHEBP2;GI=ENSG00000106615.10,ENSG00000226964.1;GC=1,1;CL=FUSION:1;MQ=60,21;MI=0.868074,0.898117;SA=1,0;BP=1;EX=1,0;IN=0,1;AC=chr7:151518754-/chr10:47706253+	RN=7ed78c22-55b3-48b7-90e1-aad508688618-ccs;ON=.;CB=.
chr7	157198067	157198068	chr8	58434864	58434865	BP545	MEDIUM	-	+	RC=1;MD=0;GN=UBXN2B,ENSG00000236018;GI=ENSG00000215114.10,ENSG00000236018.2;GC=1,1;CL=FUSION:1;MQ=59.4713,52;MI=0.929984,0.88412;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr7:157198067-/chr8:58434864+,chr8:58430663+/chr7:157198209-	RN=fbe3b2c3-a5ff-4d05-9901-4fbee6fb0695-ccs;ON=.;CB=.
chr7	842130	842131	chr11	60468273	60468274	BP505	MEDIUM	+	+	RC=1;MD=0;GN=SUN1,MS4A1;GI=ENSG00000164828.18,ENSG00000156738.18;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.931692,0.915006;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr7:842130+/chr11:60468273+	RN=6df14653-3f04-4b44-8e28-d7eb6f42f912-ccs;ON=.;CB=.
chr7	1615181	1615182	chr10	58394926	58394927	BP503	MEDIUM	+	+	RC=9;MD=7.89;GN=TFAMP1,TFAM;GI=ENSG00000230444.1,ENSG00000108064.11;GC=9,9;CL=FUSION:9;MQ=11.8683,60;MI=0.85368,0.879354;SA=9,0;BP=9;EX=9,9;IN=0,0;AC=chr10:58385647+/chr7:1614718+,chr7:1615181+/chr10:58394926+	RN=f560c752-7c98-44a5-9fce-7c87c08fc668-ccs,1fd6aed0-d4d6-4bfc-83dc-0dc07f4ed091-ccs,272e04ae-82b4-4c0b-8c8b-36a21d880083-ccs,b1bda8f8-f926-4e98-9cce-2898d6f867ba-ccs,2aac9b3a-ab6e-465e-bb24-3803537818f1-ccs,f19e2054-9998-4f78-a598-5dc0ea4b087b-ccs,27233424-3ba9-4c4d-9c66-b60e97012c0c-ccs,3dd4d461-0fa7-454d-8113-a946f6a632ef-ccs,0c4cb4f9-5a0b-4a75-86a1-6d04ae624dde-ccs;ON=.;CB=.
chr7	2835890	2835891	chr20	54219015	54219016	BP520	MEDIUM	+	+	RC=29;MD=22.1;GN=ENSG00000231357,PFDN4;GI=ENSG00000231357.1,ENSG00000101132.10;GC=29,29;CL=FUSION:29;MQ=7.64658,49.2555;MI=0.878614,0.895193;SA=26,3;BP=29;EX=26,28;IN=0,1;AC=chr20:54208556+/chr7:2835642+,chr7:2835890+/chr20:54219015+	RN=8480458e-c4f0-4c88-8219-95292acf867a-ccs,a090fb38-c794-4853-b057-9d071c89c4e0-ccs,c9063b59-503f-446b-b167-c9f89cf82fcb-ccs,187245a2-04db-4818-b114-daf60ddcc055-ccs,93074948-bd82-49af-a7ec-1bedff3e351b-ccs,87905f3f-0c7e-414d-83dd-495f1db34908-ccs,1865c64d-4c10-4319-abf4-c7a786e9108a-ccs,7750b2cc-bc63-4fee-bc4b-9c7f3954866c-ccs,a0274333-5a98-4a61-9a49-9ad5e37cc46a-ccs,c4aecd72-f503-4284-86ba-7f6f58db42b9-ccs,cef34088-0a70-4b9e-8ed9-10692d0ddc20-ccs,a99d0d74-2b27-49f9-a5d2-f874269d4e7b-ccs,671fbaac-0d52-4e77-b31a-8c4ed6ce6209-ccs,f9f04f85-df95-4f1d-a28d-d5931a2d4f16-ccs,52eaafcb-4f53-49a0-8f3a-3aa5c7e3db79-ccs,1ece2049-8c15-410f-bf3c-b6e755033552-ccs,57a4e27b-193b-4d36-9898-72e90c7daa8c-ccs,86ea6ab8-7c4e-4194-9b7f-c368e56dbe40-ccs,6a967be1-93b2-49aa-b124-65b568e12f78-ccs,229832a3-69b7-4dd9-9eff-d1dfd6408b3f-ccs,f7b0beaa-2b7d-4834-bed7-f04948ec7d8d-ccs,351d0dbb-9b6d-4b6c-be08-e84d1ea20603-ccs,d251b12c-21b0-4bb0-861d-918edf5146c1-ccs,a79a7696-4c95-451e-b5bc-34ee17cf5213-ccs,85068b3e-fe77-49d4-8738-b55600ba96f7-ccs,c4fb7b5a-5347-4db2-b2db-9556f5a74e31-ccs,f9c946a4-a716-4418-b981-0387dd2107e8-ccs,fd6482ff-37e2-4d93-bce8-ea55d552cedb-ccs,496da8da-9e1f-4d3d-800e-aff774886525-ccs;ON=.;CB=.
chr7	4983772	4983773	chr7	5725429	5725430	BP498	MEDIUM	+	-	RC=1;MD=0;GN=RNF216P1,RNF216;GI=ENSG00000196204.12,ENSG00000011275.19;GC=1,1;CL=FUSION:1;MQ=0,33.7403;MI=0.978022,0.941784;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr7:4983772+/chr7:5725429-	RN=0aec48a6-2b9d-4e65-ba95-6a721e6ab205-ccs;ON=.;CB=.
chr7	6737922	6737923	chr7	5982986	5982987	BP510	MEDIUM	+	-	RC=2;MD=6;GN=ENSG00000290835,PMS2;GI=ENSG00000290835.1,ENSG00000122512.17;GC=2,2;CL=PotentialTransSplicing:2;MQ=60,3.90776;MI=0.87809,0.943232;SA=1,2;BP=2;EX=2,2;IN=0,0;AC=chr7:5982822-/chr7:6746086+,chr7:6737922+/chr7:5982986-	RN=97b3d352-92d2-482e-b3d8-211eda7a9691-ccs,6c44dd15-0d58-4454-b81e-89d040e5001f-ccs;ON=.;CB=.
chr7	6741851	6741852	chr7	5977740	5977741	BP511	MEDIUM	+	-	RC=1;MD=0;GN=PMS2,ENSG00000290835;GI=ENSG00000122512.17,ENSG00000290835.1;GC=1,1;CL=PotentialTransSplicing:1;MQ=3.01023,0.471281;MI=0.900437,0.892795;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr7:5977584-/chr7:6751246+,chr7:5986757-/chr7:6741698+,chr7:6741851+/chr7:5977740-	RN=5a9b9065-252e-44c1-81f4-2fd945ff45eb-ccs;ON=.;CB=.
chr7	6747192	6747193	chr7	5973516	5973517	BP512	MEDIUM	+	-	RC=2;MD=10;GN=PMS2,ENSG00000290835;GI=ENSG00000122512.17,ENSG00000290835.1;GC=2,2;CL=PotentialTransSplicing:2;MQ=6.19815,3.49533;MI=0.926332,0.890009;SA=2,2;BP=2;EX=2,2;IN=0,0;AC=chr7:5982822-/chr7:6747046+,chr7:6747192+/chr7:5973516-	RN=504d5987-97b8-4dd1-9360-2b142499f924-ccs,c2802e4e-d0dc-443a-9a47-226bbc725031-ccs;ON=.;CB=.
chr7	7980722	7980723	chr6	149535727	149535728	BP499	MEDIUM	+	-	RC=1;MD=0;GN=ENSG00000233264,PPIL4;GI=ENSG00000233264.2,ENSG00000131013.4;GC=1,1;CL=FUSION:1;MQ=12,53.2677;MI=0.878049,0.94566;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr7:7980722+/chr6:149535727-	RN=a7f868a7-8f61-41a9-becb-a8c1f0deb7a5-ccs;ON=.;CB=.
chr7	12472104	12472105	chr2	169810364	169810365	BP488	MEDIUM	+	+	RC=6;MD=27.8;GN=SSBL5P,SSB;GI=ENSG00000236048.2,ENSG00000138385.16;GC=6,6;CL=FUSION:6;MQ=9.45074,60;MI=0.883148,0.88563;SA=0,6;BP=6;EX=6,2;IN=0,4;AC=chr2:169798968+/chr7:12471351+,chr7:12472104+/chr2:169810364+	RN=dc7d9440-4114-4911-9d82-1f25199c29c9-ccs,d47a5d58-c28a-4a9e-955e-43d630536164-ccs,28ae8fc2-74f2-4f82-b9e6-cd12c3d63383-ccs,98d1b917-79be-4ef1-90ed-17fa04b99d28-ccs,2f950c49-1ad8-4f18-83c9-08b5caa200f6-ccs,91c2b1e5-6461-4380-8f77-01756904a088-ccs;ON=.;CB=.
chr7	12472351	12472352	chr2	169811881	169811882	BP489	MEDIUM	+	+	RC=19;MD=204;GN=SSBL5P,SSB;GI=ENSG00000236048.2,ENSG00000138385.16;GC=19,19;CL=FUSION:19;MQ=9.44622,18.7208;MI=0.854681,0.86662;SA=0,19;BP=19;EX=4,19;IN=15,0;AC=chr2:169798968+/chr7:12471351+,chr7:12472351+/chr2:169811881+	RN=b9cdd56e-c1f4-4ab4-bfe7-b8e0a360e80b-ccs,ba081ac6-7f59-4d9f-a999-aeeba1f787dd-ccs,d7afc352-efef-44f7-bbb2-1f57ad769e04-ccs,662e4dfc-3019-4557-a150-a94246d4b03d-ccs,43241b70-d632-40ce-bd5c-bb508abaf2c9-ccs,7bbb6600-d894-4dbc-aee9-47a2ecaf8c30-ccs,59e91ae6-ef4c-44ae-bb43-41fccdb7b026-ccs,2fb17964-01d7-4561-8090-7a1b590e88f1-ccs,7e219668-b0f0-483f-8767-b6e52fd7470a-ccs,db4c440c-bdc5-4557-8bdf-91d89869bf78-ccs,065e255b-3d41-4570-9237-af8addcf5763-ccs,9ca0a1c2-eb74-4917-b5ef-8c08ec9e3ad2-ccs,ecb23db6-2239-43ef-a340-14e36dc37860-ccs,db7e4549-2d77-4494-80f6-2538f3defe98-ccs,3f763cad-8819-40de-9d23-0ad04cd41b33-ccs,c83d984b-4cc3-4c28-85b9-ceebaddfb575-ccs,78c13cbf-5eaf-4a5b-9317-e0b21d923c2f-ccs,3479a06d-3f23-4d29-9603-13fc57dd51b2-ccs,f9bb366b-258c-41dd-aafc-6bea689281f0-ccs;ON=.;CB=.
chr7	20003164	20003165	chr13	27256443	27256444	BP509	MEDIUM	+	+	RC=2;MD=63.2;GN=RPL21P75,RPL21;GI=ENSG00000213860.4,ENSG00000122026.11;GC=2,2;CL=FUSION:2;MQ=3.87509,60;MI=0.863919,0.899691;SA=1,1;BP=2;EX=1,0;IN=0,0;AC=chr7:20003164+/chr13:27256443+	RN=a08121c6-11a6-4962-9cf8-6917a6eaa4fd-ccs,bfc6c088-1e66-4446-ae24-724c457220ec-ccs;ON=.;CB=.
chr7	20003261	20003262	chr3	42785300	42785301	BP491	MEDIUM	+	-	RC=1;MD=0;GN=RPL21P75,HIGD1A;GI=ENSG00000213860.4,ENSG00000181061.14;GC=1,1;CL=FUSION:1;MQ=4,60;MI=0.880392,0.917836;SA=1,0;BP=1;EX=0,1;IN=0,0;AC=chr7:20003261+/chr3:42785300-	RN=f56d0e66-4261-4cda-bfd7-301e276a87f3-ccs;ON=.;CB=.
chr7	20827662	20827663	chr17	38850215	38850216	BP515	MEDIUM	+	-	RC=8;MD=12.9;GN=RPL23P8,RPL23;GI=ENSG00000219451.3,ENSG00000125691.14;GC=8,8;CL=FUSION:8;MQ=17.9618,60;MI=0.863732,0.888061;SA=7,1;BP=8;EX=8,8;IN=0,0;AC=chr7:20827662+/chr17:38850215-	RN=8d053250-1c46-474c-b790-0bdb3978487b-ccs,df4e95c9-6d6e-489a-8323-41936103c466-ccs,8eec3968-bef5-4583-b192-79ddf60bab69-ccs,7349de88-4f43-411b-bc88-d2aaa8452ad5-ccs,5bdccc34-1329-4471-86cc-5fe492e56137-ccs,b464b291-cb47-4ef7-b74b-5105b5505b8f-ccs,67e699cc-9958-4618-b947-65fd351f6ff8-ccs,2b2699ff-e8c5-46e6-a0e7-8dbeaed6e1cc-ccs;ON=.;CB=.
chr7	26152625	26152626	chr18	59969444	59969445	BP516	MEDIUM	+	+	RC=2;MD=0;GN=NFE2L3,NFE2L3P1;GI=ENSG00000050344.9,ENSG00000267497.1;GC=2,2;CL=FUSION:2;MQ=60,5.7712;MI=0.896039,0.86482;SA=2,1;BP=2;EX=2,2;IN=0,0;AC=chr18:59970154+/chr7:26184531+,chr7:26152625+/chr18:59969444+	RN=2f25e9b8-bd6d-468c-bf61-b6d5642ef350-ccs,a12dd621-c2e9-4a3c-abd9-3e132af93b53-ccs;ON=.;CB=.
chr7	30028624	30028625	chr12	45174642	45174643	BP511	MEDIUM	+	-	RC=3;MD=98.8;GN=PLEKHA8,PLEKHA8P1;GI=ENSG00000106086.21,ENSG00000134297.8;GC=3,3;CL=FUSION:3;MQ=60,60;MI=0.886006,0.864234;SA=3,1;BP=3;EX=3,1;IN=0,2;AC=chr12:45173343-/chr7:30078598+,chr12:45173365-/chr7:30117967+,chr7:30028624+/chr12:45174642-	RN=8665c642-70a9-4675-91b8-76ab0dc6e736-ccs,1162c4ab-5dc9-403f-89c7-e68932443cee-ccs,f519f866-e18e-4ce6-9dfa-55280f8ae781-ccs;ON=.;CB=.
chr7	39686780	39686781	chr12	78793860	78793861	BP512	MEDIUM	+	-	RC=2;MD=18.8;GN=RALA,ENSG00000257564;GI=ENSG00000006451.8,ENSG00000257564.1;GC=2,2;CL=FUSION:2;MQ=60,45.6632;MI=0.96124,0.904669;SA=2,1;BP=2;EX=2,2;IN=0,0;AC=chr12:78793612-/chr7:39706139+,chr7:39686780+/chr12:78793860-	RN=0b2c484a-1a79-4e72-9e35-1ccef8ec1899-ccs,32c81db5-a35f-4d0f-8b14-99470442bb4d-ccs;ON=.;CB=.
chr7	39690533	39690534	chr12	78793872	78793873	BP513	MEDIUM	+	-	RC=1;MD=0;GN=RALA,ENSG00000257564;GI=ENSG00000006451.8,ENSG00000257564.1;GC=1,1;CL=FUSION:1;MQ=51,42;MI=0.861842,0.905405;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr7:39690533+/chr12:78793872-	RN=29542fbc-e3fe-4683-9f92-a706414a8298-ccs;ON=.;CB=.
chr7	42920025	42920026	chr12	15902912	15902913	BP509	MEDIUM	+	+	RC=12;MD=2.96;GN=ENSG00000234983,STRAP;GI=ENSG00000234983.1,ENSG00000023734.11;GC=12,12;CL=FUSION:12;MQ=28.4969,55.36;MI=0.862036,0.881335;SA=12,1;BP=12;EX=12,12;IN=0,0;AC=chr12:15882818+/chr7:42919158+,chr7:42920025+/chr12:15902912+	RN=b2c2f498-f82f-45a7-95e4-abb69521eda9-ccs,65ce8a34-19b5-493f-9e19-86ef13aeb70c-ccs,4e8c93f3-9809-4629-8bed-a8273bdfe29c-ccs,1de39496-eb80-487f-a2e6-caac9dc0a366-ccs,717a9060-dc99-489f-89f9-91cd26f9c14c-ccs,e12a65a4-84f2-4fa3-90e8-629dbc94e926-ccs,0d003b9e-5ce8-4ac3-9ba2-b795d74bb31a-ccs,8416b9d5-8f13-4375-8a7f-a3fcabede7e9-ccs,2fe0be69-08b0-47f8-b01e-10cb95e59b37-ccs,dabe8ce5-2322-4524-b332-9510ddea9df9-ccs,69a05f4d-e779-4d74-aa12-35c30bdedfab-ccs,b729cc62-9b15-4663-8773-2968ed7805c5-ccs;ON=.;CB=.
chr7	44468206	44468207	chr3	12836045	12836046	BP492	MEDIUM	+	-	RC=13;MD=84.4;GN=RPL32P18,RPL32;GI=ENSG00000146677.7,ENSG00000144713.13;GC=13,13;CL=FUSION:13;MQ=11.0128,17.1389;MI=0.898903,0.872197;SA=9,4;BP=13;EX=12,13;IN=0,0;AC=chr7:44468206+/chr3:12836045-	RN=a4ad65d0-44d9-416f-87ff-86a97e0de2de-ccs,cebf4122-1ad9-479b-96d0-667b4883d327-ccs,40c02b65-4c92-415f-ba23-5b157a557cfc-ccs,89bb7d70-d8dc-43af-bce2-ad0703d06a48-ccs,55d95de9-e0cc-4bbf-bbfe-6a738e3fdab9-ccs,7fe8740c-e348-4079-b9ff-d40c82a8a60a-ccs,78937c3b-70c6-4a58-afde-8c0ab7732564-ccs,d56bc66b-dd1e-4a29-b4e4-5c4492ed2e0f-ccs,9d77387c-9319-4125-8007-ec592659cd84-ccs,c50ea16a-edd5-4789-8b30-7991eaf7daf3-ccs,72974753-7d75-4ee5-9a72-d4753288bc80-ccs,cf66a746-14e2-426b-8140-a96539a354e5-ccs,7cc6df1d-60f4-4f68-88d6-269e27ad9d04-ccs;ON=.;CB=.
chr7	44799266	44799267	chr20	37530315	37530316	BP521	MEDIUM	+	+	RC=1;MD=0;GN=PPIA,PPIAP3;GI=ENSG00000196262.15,ENSG00000235044.1;GC=1,1;CL=FUSION:1;MQ=60,1;MI=0.890916,0.892116;SA=0,1;BP=1;EX=1,0;IN=0,0;AC=chr7:44799266+/chr20:37530315+	RN=f722fd64-6a62-4115-ad90-aaa692393707-ccs;ON=.;CB=.
chr7	44799276	44799277	chr21	18858141	18858142	BP522	MEDIUM	+	+	RC=11;MD=208;GN=PPIA,PPIAP22;GI=ENSG00000196262.15,ENSG00000198618.5;GC=11,11;CL=FUSION:11;MQ=58.2895,16.4137;MI=0.882164,0.898853;SA=1,10;BP=11;EX=11,0;IN=0,0;AC=chr7:44799276+/chr21:18858141+	RN=9af35688-97d1-4c51-88be-d48f89418ebe-ccs,223e2597-993d-43e1-bf79-3110ada2279e-ccs,aabfcc0c-cae9-473c-b84e-a56ebf311cb4-ccs,e5a5ac2f-3480-4e5a-9886-9bc39ccd1ac8-ccs,d8bb5f94-7222-4565-b38a-49093070db91-ccs,7ac59ada-b6c9-4fab-9125-46f7c079f77b-ccs,c7ae2b75-7b9d-48ed-8a51-325cdc29656c-ccs,67e0077c-72e3-42e0-ac1f-a6466738c1d8-ccs,fa4b57c4-f878-4ec2-a3ff-606ab70d1106-ccs,c7384506-8918-4ea4-a35b-9bb21cf5869e-ccs,80230f87-a8d7-4451-9d9a-eb5c5306ab71-ccs;ON=.;CB=.
chr7	44799873	44799874	chr10	32188453	32188454	BP504	MEDIUM	+	-	RC=1;MD=0;GN=PPIA,PPIAP31;GI=ENSG00000196262.15,ENSG00000217094.2;GC=1,1;CL=FUSION:1;MQ=60,44;MI=0.887536,0.938596;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr7:44799873+/chr10:32188453-	RN=8e67f623-9016-4737-a99c-40034fdfd5f3-ccs;ON=.;CB=.
